gene	T0_NI_CD16neg	T0_NI_CD16pos	T2_IAV_CD16neg	T2_IAV_CD16pos	T2_NI_CD16neg	T2_NI_CD16pos	T4_IAV_CD16neg	T4_IAV_CD16pos	T4_NI_CD16neg	T4_NI_CD16pos	T6_IAV_CD16neg	T6_IAV_CD16pos	T6_NI_CD16neg	T6_NI_CD16pos	T8_IAV_CD16neg	T8_IAV_CD16pos	T8_NI_CD16neg	T8_NI_CD16pos	ni_CD16neg_CD16pos_logFC	ni_CD16neg_CD16pos_AUC	ni_CD16neg_CD16pos_pval	ni_CD16neg_CD16pos_fdr	iav_CD16neg_CD16pos_logFC	iav_CD16neg_CD16pos_AUC	iav_CD16neg_CD16pos_pval	iav_CD16neg_CD16pos_fdr	IAV	NI	ens	t0_CD16neg_CD16pos_logFC	t0_CD16neg_CD16pos_AUC	t0_CD16neg_CD16pos_pval	t0_CD16neg_CD16pos_fdr
SSH1	0.398270411146319	0.236658568888052	0.476344393784304	0.295688111055053	0.496290103226643	0.276092298694863	0.269171462331323	0.120556713035014	0.458108476033603	0.290232782823438	0.188859082994351	0.0994759297795616	0.414930869297995	0.301457251952052	0.157928257350435	0.0951685179726513	0.359252300756214	0.244109169084317	0.149731684051806	0.563174795409127	1.01644769558987e-41	6.32980421105151e-41	0.13388332347081	0.560562416697172	3.06405604877671e-18	2.0741302484027e-17	nonsig	nonsig	ENSG00000084112	0.17438236722705	0.576392765043983	2.23273383138199e-13	1.26028551071067e-12
USP30-AS1	0.00745575210543505	0.0185307419510118	0.00463592760385676	0.0207718886808059	0.00658173776224717	0.016869418402285	0.0247266456310664	0.0912851693718749	0.00464865571175009	0.0133169901871413	0.0771616994788086	0.15500178482669	0.00777943099889735	0.0249651467072469	0.121361991954711	0.226668422700411	0.00847761485621442	0.0134214209907889	-0.0100177752013755	0.494663669382149	0.160219055463405	0.200199229452411	-0.0493816530816443	0.482903555415135	0.00747530636744273	0.0146664636624388	nonsig	nonsig	ENSG00000256262	-0.011205898412128	0.492415739890487	0.00152713984149399	0.00313847115970128
UBE3B	0.0625303538011222	0.0708230544095098	0.0574718081847329	0.0678911601975144	0.0607764765000592	0.0942483899465893	0.0525174546343113	0.0782282424887479	0.0694797045949518	0.0763444934993058	0.0565838749319077	0.0741841216653064	0.071747701343842	0.104548853535452	0.0555832786861392	0.0856814321121999	0.0849679129124867	0.0838829630578947	-0.0155072072856684	0.491879104498547	0.0855417837233884	0.112106517340612	-0.0179934647873931	0.490310441110057	0.159264083805868	0.221369653513697	nonsig	nonsig	ENSG00000151148	-0.00882384886086462	0.490690225687255	0.184391361435325	0.246959288469267
GLTP	0.386062922651116	0.340404169244024	0.240217943862561	0.21410012302492	0.25024927845782	0.234837322333968	0.134876787720328	0.101708527619887	0.201351880528774	0.230355503406925	0.065138231104359	0.0433990338613573	0.16930417059163	0.202394427066922	0.0366080940935445	0.0403551216374858	0.150410160444215	0.192452541662547	-0.0197345629411294	0.485822847132509	0.000745139054157733	0.00127710933675565	0.0185992919013943	0.500676047713538	0.76273932737624	0.81109047332719	nonsig	nonsig	ENSG00000139433	0.0431827591142096	0.512111609259559	0.311485544197058	0.387139245485021
GIT2	0.309562808645609	0.333104081481642	0.113838180554893	0.197506962063112	0.125540054176068	0.228088561164287	0.0613501093523388	0.0891384874828851	0.14132816533513	0.239593387184369	0.0632562772115803	0.100493767179367	0.176243522285465	0.245053925335391	0.0858409827771504	0.115524336144687	0.217800601876394	0.26399909759514	-0.0782345760043848	0.460399081460021	3.90249760807062e-15	1.30765338078172e-14	-0.0542748522313689	0.46643213030961	4.7220434084883e-07	1.62904428128311e-06	nonsig	nonsig	ENSG00000139436	-0.0284862758197039	0.481021344360619	0.0131958085009426	0.0229462585141107
ANKRD13A	0.301417694717394	0.466493680267401	0.14692530221179	0.250075358381242	0.158607243773517	0.289869182217411	0.0887574498660457	0.215949082504505	0.134635087008568	0.236199621941276	0.0995440365060819	0.17471813777506	0.157187068355691	0.238241967198122	0.122482544537391	0.277722466922198	0.172209178130969	0.251181126284372	-0.1007901308484	0.448478808155342	1.66594135214352e-26	7.91395856487295e-26	-0.114126611915488	0.449610077067912	5.03047816748228e-14	2.741482924167e-13	nonsig	nonsig	ENSG00000076513	-0.162856338950654	0.415931947720421	2.28786489088846e-17	1.63314610828314e-16
ATP2A2	0.307501952484177	0.251413819256193	0.357025084033144	0.226936150451711	0.352393355922134	0.240862371999921	0.336444010675327	0.266855330090402	0.362104518362033	0.209889339769254	0.363146168067742	0.298106686964902	0.375483955689305	0.258343662255014	0.376878227887608	0.306297302536743	0.381116366328302	0.289444329431775	0.112678448060251	0.548748750784107	2.59936047827091e-24	1.16375037926257e-23	0.0994278728606065	0.541520635267904	1.01710562103615e-08	4.05633207557359e-08	nonsig	nonsig	ENSG00000174437	0.0607784400137645	0.524234221798096	0.021894465163106	0.0362298054856821
ARPC3	1.96031315330795	2.33815794388988	1.7934316371494	2.16616394849776	1.78503866641849	2.17454053387253	2.09158865882278	2.57980572248096	1.81240209150154	2.31674941186122	2.29406852494785	2.84115622952335	1.9750972481175	2.52666758068336	2.50317425519721	2.9103190370178	2.12826714879807	2.60783653640322	-0.441021136857431	0.330474648216129	2.85469284837213e-260	1.05682698000423e-258	-0.434987622461614	0.359662272534771	2.5874662702324e-61	5.40448207727921e-60	nonclassical	nonclassical	ENSG00000111229	-0.364961004978412	0.353414317466605	1.31993065569784e-33	1.91496966480702e-32
GPN3	0.0305158170260873	0.0521379211467384	0.0206075498884247	0.0619427651683278	0.0208693305235232	0.0874536645114659	0.064368091293957	0.116982162542447	0.054790961255737	0.110164450901111	0.0866784399688425	0.103932180109657	0.0846040753945961	0.175112332361812	0.0933714359335516	0.150943128137996	0.116407170225315	0.193970640825459	-0.0674255069890022	0.464974057737016	1.53859946925957e-13	4.82430020501481e-13	-0.0451051868818712	0.47590672894352	0.000473692567659766	0.00114953964882352	nonsig	nonsig	ENSG00000111231	-0.0226064707859725	0.481312431104469	1.1014315617756e-06	3.4985116116044e-06
PPTC7	0.543396718848884	0.617498439877019	0.329901889663927	0.35028542082281	0.326059086441602	0.316307117659577	0.263169406281813	0.236286486133067	0.311961867926996	0.243143919334323	0.275757225174082	0.306107916240016	0.280416644057501	0.192227299258625	0.280345449667844	0.221342912011011	0.255415805066294	0.197287321717325	0.0469534736813795	0.517046965080889	0.000459002347509053	0.000803628376199803	0.0109846008236038	0.495527237771405	0.276002443987052	0.351002397375621	nonsig	nonsig	ENSG00000196850	-0.0682825264697706	0.466586042640707	0.000804892282767173	0.00173450894174797
HVCN1	0.133219312196277	0.162891311180985	0.0461630700910771	0.0457250353714465	0.0494139589336878	0.052208691714344	0.0284037322295671	0.0248737926911136	0.0399670964932914	0.0485910724440659	0.0213368809378276	0.0200193123908592	0.055950706167054	0.0834188189931223	0.0263175622441628	0.0240262969133539	0.096505830396608	0.119131980131734	-0.00984359071318954	0.494413255350874	0.334852848314681	0.391183915071428	0.00309955229692923	0.500526018593833	0.894144355066915	0.919297963663004	nonsig	nonsig	ENSG00000122986	-0.0395345002428886	0.470467199225369	6.31943066342087e-06	1.84362520658931e-05
SH2B3	0.587681025842176	0.582653046986905	0.39685119895954	0.273843042130766	0.404029566621743	0.340418318240124	0.156248660625396	0.146196107448653	0.239623307795146	0.23239938319533	0.093508414211725	0.142311026336899	0.143383668035197	0.162384044548623	0.0927675879707848	0.187926666593775	0.12392303563023	0.154195546908703	0.0120711266433925	0.500481799640722	0.615964317892502	0.667844164501504	0.0374317297834485	0.525200308736095	0.000412740391460904	0.00101076205354112	nonsig	nonsig	ENSG00000111252	0.00255214077561464	0.49479144785146	0.51571221471415	0.590219174774969
ATXN2	0.140735892687678	0.15742973863438	0.23526695265514	0.330360409856114	0.265087724625894	0.330008369497241	0.172785047943732	0.188589576387693	0.361683202839289	0.377830713290768	0.18086863451161	0.217175725398859	0.374512067221409	0.374515688091204	0.222089133475015	0.269434607779818	0.380464343513568	0.359767543525552	-0.0151654365335584	0.4899564727569	0.0488923347081725	0.0666465344625368	-0.0519714622338168	0.471986263321578	4.77705497118411e-05	0.000132797675221731	nonsig	nonsig	ENSG00000204842	-0.0208074556279268	0.48164553036805	0.00764004417891109	0.0138412950227454
ALDH2	0.813337339772616	0.263033781127247	0.536685494633207	0.165045055511243	0.520170171840427	0.162248388746985	0.364704287283325	0.144596688990302	0.27776364176567	0.129873255903124	0.285174838765651	0.116962515941768	0.136617330084842	0.097583552545968	0.2155700447939	0.0880671581032912	0.108099434911755	0.112209837681393	0.154114230785054	0.566742352667551	3.05304255478162e-48	2.07452309291997e-47	0.251750419126111	0.606686134803761	6.42090039842734e-48	9.73655179060956e-47	classical	nonsig	ENSG00000111275	0.56522121888059	0.724278835092858	2.55189874352598e-83	1.3978155566579e-81
MAPKAPK5	0.0791035375717199	0.088583702368414	0.0699102497921337	0.0953927976870392	0.0706588372982302	0.101420915943249	0.041134897734463	0.0530497503958194	0.0890508632881185	0.073526729700981	0.0359014500626933	0.061219143019439	0.0906769178394422	0.089749650458552	0.0358363291735913	0.0652748341179244	0.112428792690656	0.0928449169266902	0.00124565073670281	0.499754968293756	0.933995528631012	0.948663764936854	-0.0238372994102802	0.484082552071716	0.00774976398634208	0.0151385491552708	nonsig	nonsig	ENSG00000089022	-0.010766767268131	0.488503574065071	0.0335580758779875	0.0532170609491985
ERP29	0.855771704219295	0.61326619580675	0.639939505881409	0.479824072279458	0.648836739758121	0.445717154683823	0.522609260227007	0.481430304033375	0.432326215345535	0.342720651115004	0.56272034300609	0.517494760705452	0.371122324031841	0.346340522303079	0.534689776999703	0.592964055713858	0.309527448326594	0.323219272454564	0.0922133986599659	0.537293423375101	1.38013932826332e-16	4.84855229981512e-16	0.0662038837197298	0.534128721929124	1.41518845871634e-06	4.64347900146047e-06	nonsig	nonsig	ENSG00000089248	0.248973154738286	0.604790227487791	2.58511561769379e-18	1.94626937388222e-17
NAA25	0.0717044838457109	0.0746608675659409	0.0495372698196436	0.0571329360807016	0.045100108259539	0.0640374708493216	0.0790252140875912	0.197118340075516	0.0571587712007523	0.0547435381318531	0.145575122987094	0.351818383108077	0.0705191363198052	0.0557800010954675	0.265109540628043	0.580508427876089	0.0824991593678294	0.0657268853816675	-0.000131530136779271	0.499141437607055	0.761065111473231	0.801171333777332	-0.115251830105114	0.468922735920027	3.18425278382273e-05	9.05833012377339e-05	nonsig	nonsig	ENSG00000111300	-0.00435634438139417	0.495339611204139	0.363767972701959	0.439699724716081
TRAFD1	0.0551291177863293	0.0852634304854813	0.0912477502791709	0.216854906161259	0.0767008713029441	0.234687166634834	0.674026662797264	1.21258044275457	0.151425267008891	0.301375921338092	0.93710880026594	1.36306436295411	0.179564454453824	0.223116632826237	1.23998267136618	1.53400688702799	0.184135810977062	0.233536524292416	-0.115647199262998	0.441419861692731	6.00035682633559e-32	3.23068359516245e-31	-0.274687018966448	0.416391766059685	4.02850232832236e-21	3.03721917112844e-20	nonclassical	nonsig	ENSG00000135148	-0.0272579101241507	0.476963135014234	1.15886623562895e-05	3.24168522816893e-05
HECTD4	0.110409471861622	0.117847831383949	0.0902388232736947	0.101902309940436	0.0895146151199221	0.11953247313185	0.0782592240997904	0.117528415574308	0.102744820088023	0.132760081826807	0.0739961750536058	0.113018228271885	0.0969939456336029	0.116872862677549	0.062742135157505	0.0622760112101111	0.106878453574668	0.135275978620975	-0.0286904572403679	0.484114801622178	0.00109242851488365	0.00184243145034637	-0.0196583703966152	0.488493744305157	0.128238171596348	0.183226644963853	nonsig	nonsig	ENSG00000173064	-0.0079130625527026	0.489235792266095	0.0757207623671876	0.111452989412411
