gene	T0_NI_CD16neg	T0_NI_CD16pos	T2_IAV_CD16neg	T2_IAV_CD16pos	T2_NI_CD16neg	T2_NI_CD16pos	T4_IAV_CD16neg	T4_IAV_CD16pos	T4_NI_CD16neg	T4_NI_CD16pos	T6_IAV_CD16neg	T6_IAV_CD16pos	T6_NI_CD16neg	T6_NI_CD16pos	T8_IAV_CD16neg	T8_IAV_CD16pos	T8_NI_CD16neg	T8_NI_CD16pos	t0_CD16neg_CD16pos_logFC	t0_CD16neg_CD16pos_AUC	t0_CD16neg_CD16pos_pval	t0_CD16neg_CD16pos_fdr	ni_CD16neg_CD16pos_logFC	ni_CD16neg_CD16pos_AUC	ni_CD16neg_CD16pos_pval	ni_CD16neg_CD16pos_fdr	iav_CD16neg_CD16pos_logFC	iav_CD16neg_CD16pos_AUC	iav_CD16neg_CD16pos_pval	iav_CD16neg_CD16pos_fdr	CD16neg_CD16pos_logFC	CD16neg_CD16pos_AUC	CD16neg_CD16pos_pval	CD16neg_CD16pos_fdr	color	ens
IDI1	0.461874151395002	0.476262740160345	0.350131806533334	0.304669044163191	0.351553588623162	0.292332647284052	0.295241176654731	0.233999313540629	0.342576547451115	0.25375138221618	0.41704283034564	0.278481420007483	0.439274521214938	0.336383998662805	0.576088400865794	0.354455410095009	0.458493976976793	0.400205073583863	-0.0121995121308931	0.489089748745126	0.157713383680555	0.214552139053935	0.0809474086505726	0.52827639793932	7.56391204942264e-09	1.99677436583504e-08	0.0926219565374693	0.514743492983465	0.244586432342829	0.323364096378778	0.0767544661441164	0.523351189322368	3.87288033050032e-08	8.41048668102918e-08	nonsig	ENSG00000067064
WDR37	0.172651561387103	0.121606938744107	0.129356050649262	0.141000770524051	0.147155160984056	0.109345545082767	0.0661135742572611	0.0837182349785941	0.118049816308416	0.0969895404331969	0.0433847532112308	0.0439227951278937	0.0959223078517919	0.082600611213985	0.0458541343964286	0.0539350163621576	0.100941425415218	0.109182486611581	0.0560834660384863	0.527794282696244	0.000270840705388183	0.000620672064263925	0.0177575737988355	0.508714962830968	0.0859917846147792	0.114433531387345	-0.0111982713483896	0.491101073181821	0.172792310946588	0.241841123056804	0.0122384554123427	0.505005583177157	0.254072854874429	0.294689238166932	nonsig	ENSG00000047056
PFKP	0.0544106906788701	0.01804705928789	0.0741918860415118	0.0124971622887757	0.0829036925247827	0.0217697304136161	0.115257437811872	0.0256308814033239	0.113723187923663	0.0297558162748182	0.126704659966562	0.057262955081874	0.126537098555311	0.0587371522861837	0.170116262362127	0.0564823132075459	0.129549048477021	0.0426654552122617	0.0362660991948932	0.519272743277497	0.000170175170322932	0.000401147362076589	0.0726333329116721	0.53689632739498	4.72526297470291e-14	1.60359730939589e-13	0.0796294711915646	0.530846109234644	4.50700362970187e-05	0.000132527368635281	0.0717275690238915	0.534690374621086	9.09052155453936e-19	3.02184043015436e-18	nonsig	ENSG00000067057
PITRM1	0.0832476890324957	0.0738368547366547	0.0660361156556442	0.0445018090615345	0.073070212604239	0.0627377016702032	0.0834218391806805	0.0571054592216415	0.105454654090311	0.0699494160758824	0.0843268313301202	0.0515846777635339	0.0976664321593807	0.062174203105553	0.0623467490205265	0.0449760571116468	0.0995954265710549	0.0503733644526766	0.00831219747170254	0.500551164246946	0.862934023230408	0.895402408396702	0.0256108712562199	0.511565474787939	0.0226183225909556	0.0330745664451014	0.0205690994675655	0.50762092927609	0.253824887328702	0.332500568679472	0.0226696182865176	0.510145599020704	0.0115504965018921	0.0161343424212563	nonsig	ENSG00000107959
KLF6	2.44397326829746	2.17556060885011	1.9385516939521	2.05834471727497	1.8344255714314	1.8349274423495	2.37203755846631	2.53651488821829	1.5235474752269	1.67680393964854	2.67636180665771	2.98675975803929	1.47502423925827	1.61957652132458	2.9918744474953	2.99673920983682	1.33271445184411	1.372040454947	0.271364955126182	0.58255360097309	1.34311170295838e-12	7.13104447150144e-12	-0.0909761198731849	0.475110389311725	1.4868908554087e-05	3.13084764624789e-05	-0.0749681277806378	0.481609668842038	0.00794643287192759	0.0161458101378472	-0.0562424543823701	0.480891400766023	7.14913798146934e-06	1.34796723772742e-05	nonsig	ENSG00000067082
AKR1C1	0.0100564213677624	0	0.0438025020444804	0.00643267470148625	0.058995851933818	0.00952662622507253	0.0742436262018581	0.00638164391529575	0.109320914885878	0.0235995170147095	0.0834942569174715	0.0129111586444498	0.198400112735365	0.0415616223244618	0.0534344928838018	0.00967159716065163	0.201981124149737	0.0446947494213238	0.0118671708547828	0.506646980800278	0.00308102729861125	0.00598403968663608	0.10452504593343	0.531946382474106	8.95221687028276e-13	2.86682886358942e-12	0.0487073961481939	0.516065338139969	0.0238116835269777	0.0428625393272371	0.0801286218919566	0.526963869649892	3.80950877195404e-14	1.08534700769664e-13	nonsig	ENSG00000187134
AKR1C3	0.00475789664007476	0	0.0140706349522849	0.0027057338358664	0.0137847777988385	0.00523626402197771	0.0342910296581202	0.00536729044671873	0.0742705243909953	0.0266431256318948	0.0329023704179568	0.0145262906922124	0.130646276881115	0.0676266155036977	0.015415126372296	0.00647043810345801	0.180431660807218	0.122422855289836	0.00568180528026007	0.503518048378417	0.0313305141527089	0.0494858297647743	0.0508034732224134	0.519062129319547	4.74902252247209e-05	9.55015821244743e-05	0.0144493718596603	0.505906747277017	0.347709580390637	0.432145728768149	0.0361718808727376	0.515143394587133	2.92879811513293e-05	5.26035475563395e-05	nonsig	ENSG00000196139
FAM208B	0.234043526995258	0.246438154577724	0.166044280063752	0.180505314591815	0.151758565672959	0.174172834330168	0.181040809827718	0.200882543767481	0.155895046315827	0.14348828711781	0.255086695128996	0.259460560790575	0.176015259368846	0.149685855531953	0.252176925229184	0.224884773438827	0.1980907274521	0.177123713895512	-0.0137916750471147	0.485443662211339	0.16067172684093	0.218054486426977	-0.000634559540745769	0.494919465738457	0.269662148462103	0.325531378115853	-0.00417630080535693	0.490104494823537	0.189169612441574	0.260906183122259	-0.00278376271972748	0.493339241122779	0.0880813355131277	0.110363931859303	nonsig	ENSG00000108021
IL15RA	0.0273435587689924	0.035410855855948	0.0263696875610263	0.0227897833324236	0.0126942013813603	0.016344669658847	0.283964781918258	0.25713508619487	0.0108236243492228	0.00907782897647305	0.376175263313114	0.245226570223954	0.0137321481704783	0.00844196704437707	0.347254594231848	0.231471236663843	0.0150416574572958	0.00508010676691047	-0.00835111750290934	0.493257990881283	0.0615216529813803	0.0920717888796685	0.000369857970940874	0.50026112431442	0.92048616664788	0.938661265971389	0.0593946994691199	0.512864615066835	0.167900617300569	0.235983029907109	0.0173535859182129	0.503171600850561	0.550685339063553	0.594422080794232	nonsig	ENSG00000134470
PFKFB3	0.503220640342909	0.394033103568969	0.489052204798522	0.436034856107306	0.4699759978988	0.357506658245645	0.492025271599771	0.62291965516813	0.325973769266522	0.263585176798908	0.502426881382784	0.567949180100815	0.180626370339001	0.144749707985253	0.507120534405548	0.437153426197438	0.135400611639362	0.105447847036687	0.09072320101282	0.534099161550142	0.000913346005826311	0.00192745864008145	0.0542885565508526	0.517631572566409	0.000141282438643355	0.00027290905608055	0.00906372610979279	0.503277418203574	0.576700625394675	0.651468731928246	0.0437334218253643	0.514644100792347	0.000112916764400728	0.000193508337423993	nonsig	ENSG00000170525
SFMBT2	0.221843024584495	0.617183145869981	0.179674223423637	0.222425682118908	0.16255186514057	0.168179578344348	0.077477460281112	0.0323038780116924	0.0817157745911097	0.0277729212890124	0.047962946984003	0.0387772511009467	0.037874864543299	0.0127640316466117	0.0200366411745561	0.0159350069048139	0.0195028327039114	0.00739325901110504	-0.398275160799028	0.332768164913144	8.08461083474656e-71	3.53297493478424e-69	0.0146647202680228	0.502184082257584	0.702863235267977	0.750698634998567	-0.0143915740265418	0.487189468750248	0.0153209390308989	0.0289067600911779	-0.0281625564968376	0.491870852422618	0.0244942466720114	0.0330683971824374	nonsig	ENSG00000198879
KIN	0.119038411142713	0.179827601872188	0.138865607210146	0.224540807493752	0.1428657017025	0.219235898312196	0.168126057295916	0.198071977479003	0.18086930650785	0.218102250531452	0.208997863018871	0.280854874619801	0.218210564777844	0.218457062560448	0.20535039055296	0.247821013354417	0.2188724962561	0.22287318811396	-0.055461947435541	0.464550436029937	9.52084200956675e-07	3.00990002539504e-06	-0.0329990209804636	0.479781486302418	2.89134524439459e-05	5.96865273742937e-05	-0.0593194760491839	0.468273424556742	2.1152858571647e-06	7.21304859216846e-06	-0.0427492946149509	0.476290503479057	2.65906751856657e-10	6.48333157638484e-10	nonsig	ENSG00000151657
TAF3	0.150909330084344	0.24064906552158	0.0801535031019769	0.170172857477796	0.080696182690019	0.186829841730131	0.0715919125358115	0.102058681183172	0.120253696352466	0.175364561375773	0.0645947732849013	0.102287153410485	0.149774328275679	0.171963173789925	0.0584123464597356	0.104446517058229	0.148089708609134	0.16159252599891	-0.0903702245853066	0.448914776603428	3.36383528269178e-12	1.73569012179582e-11	-0.0548774551739897	0.471737846193593	6.90438263165574e-09	1.82691186448236e-08	-0.0606834043558566	0.464900061050546	5.16485540155381e-07	1.87605777085852e-06	-0.0595508910353838	0.469132763958752	1.01835411444863e-15	3.08054830893644e-15	nonsig	ENSG00000165632
CELF2	1.02230930343769	1.34797206762347	0.749697333901979	0.94808811444049	0.701391763816495	0.971966451429163	0.369505328311006	0.530757574699171	0.389967568325531	0.702815364479318	0.276703006039731	0.493073508726041	0.297770454320731	0.603192692601143	0.359601070924107	0.477805292004792	0.391039226341368	0.648772081734831	-0.320770062796615	0.384620616943849	7.56861905851195e-23	7.17818445265547e-22	-0.27306450947512	0.392320389910848	3.6252553607845e-113	4.90358945348008e-112	-0.164899747489825	0.439810975531503	1.29787708910186e-14	7.76948339640426e-14	-0.244561983132114	0.404007481349443	7.37958857012284e-130	8.73405055559758e-129	CD16+	ENSG00000048740
USP6NL	0.0850322585684049	0.0598447625378976	0.0971352344785058	0.0711307814588208	0.0988892595521578	0.0615196451114578	0.225285205983426	0.315096961602265	0.130491703073249	0.0887651611837102	0.384685033896471	0.556778498382881	0.118631538426627	0.0933259097783985	0.517983051627712	0.477408930371109	0.113112579329682	0.104074796279564	0.0252492915195184	0.512295664107904	0.0580181096486806	0.0872883688861638	0.0287443601487387	0.514769045520226	0.0022501903407387	0.00379552592806904	-0.0134051264236916	0.50080468775304	0.750470487473112	0.80502697117348	0.0158131544933142	0.511149930937001	0.00292267122883929	0.00438323528274445	nonsig	ENSG00000148429
UPF2	0.237764885183987	0.437407599372321	0.354218797533382	0.560247817279743	0.382087511543576	0.649139849819815	0.508115657301574	0.636006845355089	0.665623572482549	0.828958607772284	0.595356914252886	0.592844382096229	0.778016906341823	0.858017530784411	0.655792235931731	0.715367879133968	0.741290626947962	0.761445207329143	-0.19225908586053	0.404949675003151	5.92508662566587e-24	5.93658150271743e-23	-0.131408120987955	0.445082615427222	2.64040426741959e-31	1.48222694102873e-30	-0.130380952250626	0.44032752181839	1.88605549570148e-16	1.23441028468665e-15	-0.136126786348555	0.442335942414243	2.3814206301534e-50	1.4531525886038e-49	nonsig	ENSG00000151461
NUDT5	0.0896466691757866	0.0922332706152617	0.066520204923428	0.0813342036715059	0.0631661774197419	0.0776702590131939	0.04574885563757	0.0587602192859041	0.0658245745286159	0.0909459960207094	0.038251332199638	0.0369291839698069	0.0897144675392801	0.0785046008056952	0.0326948515384935	0.0254652245459396	0.114945130499497	0.104789500237526	-0.00229933637527097	0.495224576923923	0.485349709259712	0.561333814801389	-0.00604733798589331	0.494164037391828	0.221616371982544	0.272984086997579	-0.00811676231766105	0.494695966447255	0.404122347629789	0.487435043924592	-0.00635843561407486	0.494339139498314	0.12756529525872	0.156016887484346	nonsig	ENSG00000165609
CAMK1D	0.176096249748935	0.258122846647252	0.192210198204954	0.221046621980795	0.196929796139307	0.233499045792934	0.123524071974259	0.255035958136807	0.125467856931583	0.250545263649909	0.0504612032363318	0.0833652982889372	0.0639944605865192	0.121837124870367	0.0327307394410758	0.0578534946228776	0.0739526889053072	0.136145031626228	-0.0827147656464765	0.451033407955571	8.93645581116849e-09	3.49882877072696e-08	-0.0738683461034919	0.459673065616849	2.21802344620207e-17	8.42848909556787e-17	-0.055984985666731	0.473780807150553	1.41446598310774e-05	4.4322014616851e-05	-0.0692351216486203	0.462900053803909	2.40926568185046e-23	9.05227403346062e-23	nonsig	ENSG00000183049
OPTN	0.0630865307993882	0.0271246218585166	0.236915707795244	0.163609908083582	0.217195447830354	0.0966590335392103	0.802120324133009	0.724452510435341	0.332995298161806	0.147418510841047	1.40194601254259	1.23585856428818	0.362849466300617	0.186592270838795	1.93504743847452	1.50617284878316	0.328558852349567	0.183566381366902	0.0289471949249501	0.511250352605076	0.0176293207533023	0.0294478598057955	0.145765286038553	0.556582425849774	1.36580150047322e-30	7.53312458659063e-30	0.204451490174545	0.547533716829356	2.82534150600162e-08	1.15890000690218e-07	0.153717787245478	0.552551915220214	4.49281765166431e-38	2.2891208142695e-37	nonsig	ENSG00000123240
FAM107B	1.57361925969427	1.00837851336311	2.18063441882545	1.33386421901913	2.09411812791281	1.38400141023405	1.35345071968836	0.629892290368516	1.45902113669935	0.929904170211915	0.763432449764311	0.355488005489148	1.09392268394901	0.824331653542102	0.427954941091062	0.298303482333727	0.928945199347644	0.806285146572848	0.584985394295209	0.699021308349888	2.89282387767946e-64	1.09560882993981e-62	0.41119835296761	0.627702729078006	1.90402683772573e-158	3.7171053144742e-157	0.615884988275112	0.699565007220342	2.15207787841542e-151	1.67478827770929e-149	0.486949031753417	0.648585260998304	3.17153075033989e-305	9.63500865918802e-304	CD16-	ENSG00000065809
DCLRE1C	0.131188292857833	0.184957615019246	0.0598855274834861	0.134277950776568	0.0659055354677723	0.137280086852213	0.074673057770868	0.120922359476323	0.0569643438316229	0.123102930523399	0.0679421902733409	0.130712658838549	0.0750506740880533	0.11863715679947	0.0733506130569293	0.117099749917662	0.0815955399684283	0.122388928252689	-0.0523198885820858	0.463886238098953	3.81297518406476e-06	1.12527335172322e-05	-0.0562038703664282	0.470105968737499	8.07402682015654e-10	2.25287555821755e-09	-0.0591168541737692	0.470680459975225	7.20334916175193e-05	0.000207201147280571	-0.0567567555972969	0.470011221869955	2.15226867136807e-14	6.18464255035002e-14	nonsig	ENSG00000152457
RPP38	0.0841313912898297	0.124209062209424	0.0502650351887545	0.102524044393126	0.0619907465416657	0.0998612774606511	0.0270855457543981	0.039672888513011	0.0901546267460911	0.100237620307591	0.0347537497593202	0.0351925699349081	0.1138761439852	0.129104802989897	0.042905310885876	0.0730555209075651	0.121451135936701	0.138885481670081	-0.0390224425126711	0.471957643377727	1.17630605207887e-05	3.24555351231668e-05	-0.0169297095791447	0.489459667846393	0.016504008968897	0.0247208643062398	-0.0293118178684928	0.483886536429576	0.00711157237486407	0.0146539146396818	-0.0224686787379259	0.487378788923211	0.000187865977420122	0.000315759354356129	nonsig	ENSG00000152464
NMT2	0.00681418184387072	0.0107610077947981	0.0157680931438076	0.0151777090362175	0.0199933398061181	0.0167773108881742	0.0337520193130299	0.0256101956337983	0.11922715283042	0.0650571318637811	0.0568622828041604	0.0117661115912837	0.240111731204895	0.127464779177303	0.0819163494996128	0.0388770539577061	0.255665230661455	0.125843328903759	-0.00429495583290853	0.496585982622822	0.0735252617043204	0.107764966909764	0.0683188661152387	0.527411365882953	1.61947089433709e-07	3.96048822674516e-07	0.0163243003596091	0.503828339797928	0.529477705366328	0.607914883626942	0.0467249464322811	0.52027234585504	2.15504091839066e-06	4.2143846669113e-06	nonsig	ENSG00000152465
RSU1	0.191298431552637	0.2078104244707	0.104217643267261	0.11170206975342	0.0962823973756099	0.10274444199082	0.0738124557657543	0.113559418402405	0.0594798681851313	0.105476197358762	0.0585950806432122	0.081047033906577	0.0508683663946321	0.109007839358332	0.0626014740630341	0.13196276475028	0.0621050490981715	0.144846225039841	-0.0183675189816824	0.484948514657368	0.0488790711308017	0.07468585344112	-0.0463851066559598	0.473906923181391	7.04179705294194e-09	1.86067204919829e-08	-0.0335350333317562	0.4845777092784	0.0153458644972559	0.0289441753681643	-0.040216335543185	0.477025160459478	1.76253310654459e-10	4.32524862992648e-10	nonsig	ENSG00000148484
TRDMT1	0.128838105214763	0.0877816177624779	0.128723411354707	0.083577159271652	0.11155273375787	0.0594433624055056	0.143487614648815	0.0623467785188174	0.0784738998927288	0.0408004231504786	0.0764527206735409	0.0623905366999207	0.0432281779872188	0.0292609087939302	0.0516444831765187	0.0293144465659708	0.0425325894450525	0.033940447522336	0.0418965921965561	0.51611380191297	0.00823036269191716	0.0146848902175821	0.0302192518411733	0.511921523743828	0.0149021760048313	0.022509774497061	0.03501208314138	0.50793840433795	0.33189955675386	0.415221621210896	0.0326214711563821	0.511077991919082	0.00503247938013622	0.00733628826239515	nonsig	ENSG00000107614
VIM-AS1	0.421847209675243	0.327389761883714	0.393462271238948	0.274419475843537	0.365829239317373	0.257030938811749	0.230899778344523	0.184368504367747	0.212670903479876	0.153904888889313	0.149989098329874	0.111024512420485	0.124343002907639	0.144388124181113	0.110621278030548	0.124618748432361	0.116768956940534	0.134772692717721	0.0813362259960182	0.527824291638908	0.0138246098412676	0.0236773013289845	0.0436706757534255	0.516246684025662	0.000743789464226854	0.00132667753415157	0.0670505860310709	0.524747318573238	0.000654871679166654	0.00163602726884158	0.0537948044290928	0.518837960484892	1.7827420319053e-06	3.51048786247973e-06	nonsig	ENSG00000229124
VIM	5.02481418560588	3.78088425205729	5.65814787459619	4.4224858403568	5.71377833783045	4.42282554656062	5.85766045684527	4.34087264544328	5.67682053177908	4.25734879410845	5.67075300275323	4.09914475631534	5.33732486263969	4.22238066863041	5.15875673769435	3.64248335169826	4.98358250153497	4.2285636396238	1.23995836639386	0.89161670177713	4.01885818065397e-233	1.75624102494576e-230	1.21233706500965	0.850364676986015	0	0	1.39415804050327	0.873132351350476	0	0	1.26915490995227	0.857699803490052	0	0	CD16-	ENSG00000026025
STAM	0.0632536006129997	0.0624566309305324	0.123226095478958	0.081349031968743	0.13375147146186	0.0798676783845781	0.0643306049035766	0.0436594806618001	0.162059179235484	0.080092984173964	0.0535541576777331	0.0249902182196999	0.167689115834859	0.108263504353283	0.0516237601521226	0.0449781947793067	0.179566223040468	0.106658674061553	0.00105747699198835	0.49811843929491	0.534678184476968	0.608214296053779	0.0703985532791379	0.531718530714428	1.62425137200652e-10	4.69825460507589e-10	0.0320741815311881	0.513840568240638	0.0614693233946856	0.0995743445124634	0.0531752804208948	0.52591219522877	1.22787915097543e-10	3.03682257583433e-10	nonsig	ENSG00000136738
NSUN6	0.0725886210442793	0.0721565465709565	0.051746895569098	0.0559175165050183	0.0383276192454493	0.055174259784959	0.0984537841957017	0.0947058559263627	0.0382238822318209	0.055792953351892	0.100405772009766	0.0984970924266568	0.0348690454266754	0.0614081911705268	0.0881123763705119	0.124379544339435	0.0351593084398042	0.0516320529979168	-0.00339249852284017	0.487248199963589	0.00312255656166391	0.00606262605154226	-0.0204393252626593	0.488141868084324	0.00418665639810022	0.00680721093234326	-0.0123257968414555	0.489817575590537	0.0995496104200322	0.151052707477618	-0.0165975217939607	0.488530275840256	0.000417421971778181	0.000678310704139544	nonsig	ENSG00000241058
ARL5B	0.504107418848873	0.267404321379971	0.370751568402786	0.187286555383652	0.293568502314611	0.127111685685958	0.965698918824501	0.579840397842255	0.229499404039495	0.106392732068047	1.21588664949975	0.656535334875128	0.184634483613241	0.116055155178361	1.26526020852726	0.599353974490352	0.168366895817425	0.111692204519602	0.191125499207464	0.565230438670724	3.36472440913091e-10	1.46699918405777e-09	0.0921598195004091	0.535194642814232	1.83132047394867e-12	5.77985089583466e-12	0.333094556161193	0.577999253215543	7.57197258946175e-17	5.05480332323527e-16	0.17260207832968	0.547153635989186	1.68887081328243e-26	6.85319649304106e-26	nonsig	ENSG00000165997
PLXDC2	1.01688058945808	0.621167111704002	0.902334988875136	0.574734492063689	0.933744208783784	0.618368399588039	0.807549562453811	0.772580398010915	1.03570801735914	0.95048364219039	0.447708073318411	0.464374582467211	1.04022416097404	1.08541190438589	0.243689504409505	0.254752753690709	1.03568407290086	1.26329944569376	0.407558218204408	0.65762297164555	6.02303933238761e-41	1.15208371876411e-39	0.115877394032397	0.544229228765015	1.73275780597158e-23	8.01612141345648e-23	0.173342059274909	0.570969426448759	7.93440891063859e-23	6.83996616408769e-22	0.157208659289847	0.555347204841457	1.03554643584559e-47	6.11532151979087e-47	nonsig	ENSG00000120594
MLLT10	0.130458965227237	0.108989279613184	0.192015177354881	0.11060446873942	0.193794152601504	0.10446709054807	0.0957956159576402	0.0584991884414673	0.17527973898167	0.10972800057676	0.0748210638621626	0.065916496254596	0.182026782501963	0.136395089055366	0.0750943001096331	0.0576654479948277	0.193470652316755	0.147011015472543	0.0163125032323593	0.504513344976803	0.677148419745836	0.737825866788791	0.066380361869528	0.530223168593231	1.62667958628325e-10	4.70288383189574e-10	0.0503107862751537	0.523464126540243	0.000803695886328669	0.00197739122140891	0.0574243980839888	0.527526698011414	4.92662293455206e-13	1.34687896492734e-12	nonsig	ENSG00000078403
DNAJC1	0.268631341612531	0.302390232055245	0.237270041878641	0.380938315023791	0.239852756332183	0.354278899421272	0.184742264766959	0.328259628959209	0.178672240361285	0.307483371495926	0.209571868109275	0.276974361047535	0.145775368759418	0.240135341727722	0.21840750053278	0.198077179549723	0.122509098829304	0.195469712351555	-0.0264858987092486	0.474995548673505	0.00769198211627577	0.0137675332081168	-0.101451919840034	0.449722342705357	6.16453479187544e-25	2.95533520275481e-24	-0.0954720107220575	0.449746814402062	4.82110001227421e-14	2.78907018021688e-13	-0.0934655110584327	0.45070257356632	1.01785880767666e-37	5.1583014151749e-37	nonsig	ENSG00000136770
COMMD3	0.11303193937166	0.145254748023136	0.0583465131261146	0.111180338156592	0.0604167734615407	0.141371240447174	0.0414921848256135	0.0653509837602834	0.0565233707450342	0.131654481092154	0.0232336185316714	0.0643773661140528	0.0668409854713677	0.141448907726848	0.0196016115806833	0.0473967021695751	0.0860847938420949	0.132335666828278	-0.0332005000999836	0.478503594071033	0.00497699941376216	0.00925207253585825	-0.0685840289773482	0.463351150822642	5.40545083184145e-14	1.83224141859733e-13	-0.040145034522037	0.478422237554458	0.000885003384847093	0.00216431520848744	-0.0571309708463155	0.4677382033504	4.73127407074517e-17	1.49823678906931e-16	nonsig	ENSG00000148444
MSRB2	0.15444298450887	0.125746491752175	0.0419644493753586	0.0608805207785118	0.0449551262201413	0.0611454771018295	0.0558297600339024	0.0982391335787816	0.0372956472481012	0.0671478524996569	0.0762850482982331	0.163781418143896	0.0533217939013618	0.1227439118142	0.0785175714614921	0.0835661129789598	0.0416342452267557	0.0974825162023111	0.0269430696532488	0.510011983571104	0.138396867691949	0.190786849152623	-0.0380221233963346	0.482879693944689	0.000154167268872838	0.000296086630989382	-0.0301278997277538	0.486393794966722	0.0463552713786584	0.0774997930259442	-0.0302876728723625	0.484812154347669	3.41944784117924e-05	6.10109396537038e-05	nonsig	ENSG00000148450
OTUD1	0.808006664654111	0.867728293539189	0.33698610490705	0.480750067781	0.348385572319645	0.401026699476516	0.209399704080518	0.453013372360333	0.20472395601982	0.257878024223928	0.0923556482350988	0.221722439093436	0.116722742462506	0.191730043999886	0.0645586879416056	0.163667974934353	0.0918580979215361	0.139400289897781	-0.077264777364405	0.467214229840492	0.00861617996977894	0.0153155564481584	-0.0559221825356912	0.471273280866356	2.62810250915703e-09	7.13342109628337e-09	-0.157686283354243	0.437971667413247	1.14602423002256e-18	8.33618905346757e-18	-0.0882087778539921	0.462713459566648	5.70811513821634e-22	2.06941940652246e-21	nonsig	ENSG00000165312
ARHGAP21	0.248750369566902	0.293212828219565	0.225872728891939	0.209591472523856	0.232751665832626	0.25387047912586	0.182329413313677	0.210020439670676	0.237852980794333	0.238895768782148	0.226693487363029	0.215323664330593	0.291218582825018	0.274570274388328	0.286982940493439	0.283811424822001	0.343591299981308	0.257516389398024	-0.0453654179787985	0.469586936907198	0.000588781263138426	0.00128303274103928	0.0128918524297595	0.499934868430424	0.927121207780844	0.943564238875488	0.00992681920198413	0.50246799429706	0.672879689947798	0.738275579284075	0.00719000914281169	0.499404440541901	0.878600577552561	0.895787846567857	nonsig	ENSG00000107863
APBB1IP	0.455858436944572	0.55320972754501	0.708368195792919	0.855813175520722	0.71754850676692	0.889623198864248	0.437782463236795	0.883376331351466	0.404580632032864	0.7432417048919	0.22389313784158	0.608437509843382	0.299434490623151	0.785495956670311	0.198847621828269	0.759869008385388	0.295962026612695	0.797901963976915	-0.091164973795258	0.454257368695871	0.000121839146112862	0.000294414372210621	-0.319318647381091	0.38613919736377	9.31076498348478e-123	1.36325917193755e-121	-0.294123227622012	0.423190896318573	1.98881937391421e-17	1.36785506818482e-16	-0.292914181072093	0.398114226206806	1.07567879442567e-137	1.34011649805535e-136	CD16+	ENSG00000077420
ANKRD26	0.0640455055479426	0.0537349415426886	0.0472409978085536	0.0650839916488913	0.0458615479999226	0.0693149380319638	0.130336129750095	0.0970559240356544	0.055256311012089	0.0757264750750024	0.11131656519855	0.128986009476919	0.0679065682179456	0.0798066992002784	0.0831260395695697	0.049333192214452	0.0849295594597425	0.0936466447414769	0.00923863178384288	0.503563061792414	0.493082682222379	0.568471949318389	-0.0173358782449059	0.491597320754713	0.0889878068120051	0.118034025332478	-0.00366408338343343	0.493821305846124	0.375057288863591	0.45910374014955	-0.0110398460088123	0.492619696733475	0.0633731067678391	0.0811044423401878	nonsig	ENSG00000107890
MASTL	0.0808622273096623	0.0973553635609833	0.113055505575839	0.127210839791573	0.0596460789082826	0.0673989108709496	0.440331487072715	0.577148491795849	0.0649418120985082	0.0654120845885123	0.442341205848286	0.502236716659807	0.0626981903815757	0.0657839891745191	0.467478042244241	0.432041204882015	0.0582572854842761	0.0584894218110602	-0.0177347852588883	0.483653128632332	0.00322686880300855	0.00624892775516513	-0.00763957199253339	0.494133048247705	0.239334655759713	0.292714785655743	-0.0320745011848239	0.485203950990895	0.110448945985866	0.16555685017037	-0.0158026250472629	0.49147595887463	0.0425441100135522	0.0555616296521816	nonsig	ENSG00000120539
ACBD5	0.159656130116372	0.175642897881776	0.114476776266229	0.137414050355348	0.132979812807596	0.182984477093854	0.145986914115299	0.128087571993492	0.171651727267648	0.170131270151061	0.2169802844218	0.128952029842642	0.218433703484605	0.210667177588434	0.259804902716051	0.159261940187481	0.246214874795657	0.19616757174828	-0.0153306088832888	0.483756159335482	0.0198763823350427	0.0329110253702645	-0.00207605712765836	0.496546450171794	0.494455325986976	0.556568398441056	0.0297938128452604	0.499257646137835	0.810549387252444	0.85431003135086	0.00638819141728538	0.49673764649768	0.368863082606593	0.413722061926941	nonsig	ENSG00000107897
MPP7	0.274635776997848	0.0561569457384578	0.148050631139223	0.0597227167378083	0.134121648871607	0.0609210989489444	0.0461897221296258	0.0279567393276807	0.0434776234932366	0.0168036983904719	0.0180971398199246	0.00919858718645468	0.0153372275511338	0.00891613539770453	0.00799386306877277	0.00567077065231616	0.0063465520775357	0.00535417497831684	0.212232729342	0.598187259803421	1.76273018292867e-28	2.15356347725113e-27	0.0283647041847523	0.511262324844736	0.0272511775481857	0.0393028534275814	0.0429824649742412	0.518032216843717	0.0065799979723266	0.0136476701280714	0.0479381293156611	0.516320827355764	3.84489771384269e-05	6.83016382499697e-05	nonsig	ENSG00000150054
