ens	gene	classical_nonclassical_pval	classical_nonclassical_fdr	classical_nonclassical_AUC	classical_nonclassical_logFC	upregulated_in	intermediate_nonclassical_pval	intermediate_nonclassical_fdr	intermediate_nonclassical_AUC	intermediate_nonclassical_logFC	intermediate_classical_pval	intermediate_classical_fdr	intermediate_classical_AUC	intermediate_classical_logFC	relative_classic	relative_nonclassic	classical_id_pval	classical_id_fdr	classical_fluCor_pval	classical_fluCor_cc	intermediate_id_pval	intermediate_id_fdr	intermediate_fluCor_pval	intermediate_fluCor_cc	nonclassical_id_pval	nonclassical_id_fdr	nonclassical_fluCor_pval	nonclassical_fluCor_cc	classical_mean	classical_sd	intermediate_mean	intermediate_sd	nonclassical_mean	nonclassical_sd
ENSG00000136824	SMC2	3.8768015313681e-16	2.23781663238342e-15	0.458304539950423	-0.0775906201114007	nonsig	0.906368081855951	0.961693208702187	0.497620847600836	-0.0296918584068601	9.29097890396055e-10	8.42614667791995e-09	0.530886928113832	0.0435936826513589	nonsig	nonsig	0.0974931193432768	0.115219141042054	0.0564168358655262	0.693566532912887	0.514584517091286	0.752766448495988	0.901679488618962	0.0525341833507029	0.341729749827728	0.638290355794938	0.185680606774497	0.520824280877116	0.0266304364948991	0.00674703115257468	0.0643283462197568	0.0359744119385648	0.104989150623566	0.0449014610700673
ENSG00000132823	OSER1	4.6395641573312e-16	2.67474370829056e-15	0.399504225494982	-0.197757885304912	nonsig	0.00152463601303998	0.0130004145167533	0.434250900520301	-0.0914748592749122	0.000831652400842122	0.00257694319207596	0.549310502735801	0.113681091405424	nonsig	nonsig	2.13516199677119e-07	6.07079207136491e-07	0.579700528412563	-0.232391111480673	0.243742011651948	0.5529392202303	0.91697029750667	-0.0443405920570864	0.746881140361635	0.875015969650126	0.84623014949719	-0.0823825755800212	0.302750809503471	0.0565331548127512	0.427992114594132	0.101860993040069	0.51201096836977	0.0548838583979834
ENSG00000067048	DDX3Y	4.78381913285354e-16	2.75444742793788e-15	0.620090596133973	0.344666978199589	classical	0.00620853401577231	0.0401281163357453	0.568795303953395	0.192636749386983	0.00441061538564333	0.0114029938054745	0.451081337544436	-0.155550776001424	nonsig	nonsig	7.73848698643167e-12	3.29118783880769e-11	0.95008115703398	-0.0266359786140243	0.381062209684921	0.664945962906392	0.862456549317447	0.0736221061852171	0.237403967107745	0.545944901251479	0.376374425025041	0.363302329350271	1.01239278179609	0.109772326368026	0.84399947925794	0.122080489225814	0.662344381060808	0.108464708691712
ENSG00000099985	OSM	5.13210265291794e-16	2.95128058574442e-15	0.586716159586136	0.188554644636336	nonsig	0.3342972361562	0.577594132801508	0.511940232134122	0.0316491957370471	6.31886268889755e-09	5.13225856271696e-08	0.429348364892999	-0.158347877750939	nonsig	nonsig	0.00058932428704394	0.00105558514958807	0.677399995811395	-0.175631658225104	0.489125176050199	0.738457227239933	0.0311355970937163	0.752725137188623	0.165632864758832	0.460660131138351	0.0970977895584181	-0.625633065355031	0.231315160897891	0.0383206491504075	0.0890733336834782	0.0437287742598328	0.0391622977980117	0.0318420640593347
ENSG00000171860	C3AR1	5.29691107824956e-16	3.04224342153784e-15	0.416475943524817	-0.156820652149375	nonsig	0.188560663299506	0.414235567748473	0.47807622181705	-0.0168129774774393	5.41115833468902e-10	5.07807885437381e-09	0.579425552707239	0.147221486304561	nonsig	nonsig	2.41612043544662e-20	1.65239592820634e-19	0.473067557699934	0.298244554769829	0.00104601534580394	0.0204262315825288	0.91771001201291	0.0439445356632537	0.000909255901876038	0.014640615205997	0.795586861396596	-0.109902100141198	0.200189225201711	0.0701202495441309	0.360247946528527	0.143867368208799	0.35234761307205	0.140687604607192
ENSG00000198695	MT-ND6	5.66564064672018e-16	3.24995311597487e-15	0.379419652197067	-0.345711046096537	nonclassical	0.110298338676577	0.295646529853966	0.458842887001379	-0.120797600966308	4.40326031997218e-06	2.27807909902506e-05	0.575259299125205	0.223358963266884	up	nonsig	2.65376056767275e-14	1.30526337031621e-13	0.134117352159737	0.577179012855468	0.205155865086188	0.518943959803627	0.486687667231291	0.289542003526868	0.0483413822141385	0.249818246599867	0.0109586447555965	0.828964671846345	0.808267795976311	0.104728332186472	1.01538624397781	0.154816028881311	1.17110791453905	0.171793115151983
ENSG00000231389	HLA-DPA1	5.93539522102828e-16	3.4004405329961e-15	0.375189402344468	-0.451453234888558	nonclassical	3.08195760334629e-17	8.79676054644528e-15	0.702339129274692	0.610603468638324	2.28611018675145e-62	3.49698654900078e-60	0.786706700468792	1.06972387267218	up	up	7.48914112054445e-98	2.93740757283577e-96	0.445536973994975	-0.316147824073238	1.08505718180604e-15	2.26333063968541e-13	0.408087922557571	-0.341254657388772	3.87548558748935e-11	2.86848441306269e-09	0.111568137217272	-0.605621550158454	1.5202932692365	0.361203068257659	2.56981754271538	0.515803589807371	2.00368934917638	0.32418215633022
ENSG00000165943	MOAP1	6.64042015617121e-16	3.79961198212838e-15	0.600400677093569	0.231750504049213	classical	0.197942112981632	0.425061467698975	0.525970560768444	0.0753809236939403	3.37174735800733e-06	1.77645793638296e-05	0.434444649019691	-0.149469828710628	nonsig	nonsig	8.27850482065114e-05	0.00016919443643971	0.463933749453206	-0.304136428850329	0.215395337148993	0.526330778581859	0.498044220246573	-0.282358384429111	0.455631473340068	0.710704565315286	0.376666028537197	-0.363095950308646	0.37230271258682	0.0457278783552752	0.240819118751577	0.0674860444552171	0.147582587241957	0.0521649382797951
ENSG00000232220	AC008440.2	6.79817401394323e-16	3.88503369240168e-15	0.605428160245478	0.265908059637221	classical	0.731004140249464	0.873815576870224	0.492017610174768	-0.0202087601594017	2.71941100481201e-13	3.65964137861651e-12	0.387024893660213	-0.283467581502088	down	nonsig	1.55654738599589e-13	7.4097468405966e-13	0.788058029208914	-0.114020081585713	0.426974776800585	0.694818174020526	0.469667731063863	-0.300432289383539	0.232888968335298	0.541791788068025	0.731618672430193	-0.145163099005838	0.483119836918908	0.0841456196941035	0.194765042852402	0.0834649063241552	0.222847116873468	0.0844382550257667
ENSG00000186407	CD300E	6.88134383150264e-16	3.92767249288129e-15	0.616204281919446	0.367774109894268	classical	4.71784714166324e-06	9.93128464820762e-05	0.605705518744163	0.314618489220693	0.276296057972886	0.374903196344641	0.482754306702357	-0.0636142107596178	nonsig	up	1.42173445313174e-66	3.43386284495872e-65	0.317369477288721	-0.406687119969591	7.3340415993845e-05	0.00243883455794025	0.992485212502806	0.00400792958588011	0.454140468856113	0.709685259182042	0.0648157092931585	-0.677618682631652	1.82037489587914	0.274654517574072	1.76178143089889	0.321557231701046	1.4639357467052	0.138935199175724
ENSG00000051128	HOMER3	7.09798560115305e-16	4.04629266132811e-15	0.584398952660509	0.167306219302875	nonsig	0.00659222021808865	0.0421332849314886	0.532907902343576	0.0490476535505871	1.48396321894382e-05	6.91361138247023e-05	0.44562625990813	-0.115091294005907	nonsig	nonsig	0.363911081198551	0.386660789909736	0.87189002314288	0.0685396703994169	0.674467786606544	0.836831906202634	0.319821791725538	-0.404812900217475	0.717082469836417	0.859532630721365	0.437111227440039	0.321716904834775	0.216370829572583	0.0174352808493826	0.0957471791629802	0.0510503307731406	0.0552832474480863	0.0286649641654427
ENSG00000089009	RPL6	7.44140754495725e-16	4.23680139253211e-15	0.624244768057413	0.210219909688282	classical	0.00726043948877493	0.0454545113424122	0.564948636990261	0.103931643753017	0.0016458206070253	0.0047590868088463	0.443466417399597	-0.11700111793313	nonsig	nonsig	4.4868097158461e-43	6.79536956634249e-42	0.0797895204148935	0.651977103959259	0.00147307769134014	0.0258610104620822	0.120708312711909	0.593734682557342	0.000143041593219547	0.00301109115268119	0.128898963115981	0.583506674052422	2.93296173075713	0.171651538613805	2.805644635443	0.21566929429261	2.70023204398112	0.171772026806516
ENSG00000269821	KCNQ1OT1	7.74986568270355e-16	4.4069558386526e-15	0.413784686780826	-0.234214701590219	nonclassical	0.00749905131553632	0.0467569925095057	0.448770400675946	-0.137821852383643	0.000675194117521566	0.00214278409772232	0.544060787174076	0.0969938248115124	nonsig	nonsig	2.43062099315583e-05	5.3190842811598e-05	0.413607036770842	-0.337494946530023	0.555917095221648	0.77106470192395	0.34782091618251	0.383873021388346	0.393464323628492	0.668731337586604	0.241181910868057	-0.468899994089878	0.226424450074477	0.0516404193756655	0.346391616185334	0.0842648612045601	0.453213945361124	0.132927378209871
ENSG00000010244	ZNF207	8.13277510515002e-16	4.61897338583334e-15	0.618711683667971	0.310947976543682	classical	0.000947577241068436	0.00891072122799806	0.578823320140526	0.181625164771906	0.00844544929102651	0.0201330736605302	0.452684105919621	-0.128648107170145	nonsig	nonsig	4.84786892747788e-06	1.16536775841781e-05	0.659953995965981	0.18557437323416	0.531277927420672	0.759982763596827	0.93260192326138	-0.0359766724473151	0.214589870236275	0.519658530086683	0.23047323719843	0.478392834991307	1.25729763188485	0.0775762913032857	1.12355629301794	0.105285212767522	0.971932180374105	0.144695463231666
ENSG00000151883	PARP8	8.27850838409332e-16	4.69593015755305e-15	0.592331661732168	0.191380379730043	nonsig	0.202492346242038	0.43220343111847	0.519388980299729	0.053444009888661	9.09267309769479e-07	5.42604380303269e-06	0.434912024775636	-0.133647119015052	nonsig	nonsig	0.00107296987296174	0.00182913599602555	0.419838299325849	0.3332758171027	0.267006552739421	0.577196518344101	0.269164102166892	-0.445056793181718	0.131630881235029	0.415154385055081	0.214553610920042	-0.49293414902305	0.255798705969522	0.0357080535375658	0.117894299251148	0.0530233384280617	0.0500687067675637	0.0336304139544438
ENSG00000137312	FLOT1	8.56516857561878e-16	4.85253809796476e-15	0.592108182815264	0.196784563104823	nonsig	0.00372861752123617	0.0268283673855492	0.538088673455774	0.0473909409319592	3.73532827826741e-06	1.94347182187859e-05	0.435499785195991	-0.149513678047553	nonsig	nonsig	0.282538647335278	0.307098496594408	0.104426990541907	-0.615299004090983	0.733300361643805	0.862758359545747	0.736762095645849	-0.14230298160379	0.219190343041206	0.522798588469903	0.545941819234178	-0.25271836951018	0.296378461517547	0.0259112978637184	0.150152352409732	0.0406575605475771	0.105813732779425	0.0503068707600778
ENSG00000151893	CACUL1	8.95359177296776e-16	5.06634187991973e-15	0.398063499711538	-0.22414880802711	nonclassical	0.192921297731973	0.418240361298246	0.469026548672566	-0.0680854344726057	1.6535664161911e-08	1.27319065166123e-07	0.583343955509605	0.159783287835632	nonsig	nonsig	0.164386971186844	0.187189034932116	0.505259675327399	0.277827032415449	0.553491796188099	0.769689046274904	0.271363157129146	0.443236706755123	0.821497024080293	0.91412459832795	0.420656815896398	-0.332723594644977	0.334269647809878	0.0265097961728643	0.497543856486857	0.0862788938718411	0.552155121966527	0.0745607361406717
ENSG00000062716	VMP1	9.03713281718357e-16	5.10731557857823e-15	0.618873349267433	0.372566517281742	classical	0.0827482361684598	0.24562202831634	0.5438475563659	0.145174474523778	2.35284919388449e-05	0.00010554472092606	0.43111400663768	-0.231213990347626	down	nonsig	2.44643335175241e-14	1.2084696072327e-13	0.0479649709836789	-0.711120891386343	0.754376323332593	0.871339780461432	0.677898722430544	0.175348498439563	0.436665851795263	0.697722699821888	0.445679342229812	-0.316054100372155	1.22332618644187	0.127030258155206	1.03435589218043	0.106052955664285	0.851668038291413	0.129838186481575
ENSG00000135363	LMO2	9.50238727820226e-16	5.36364762849573e-15	0.38355955950879	-0.278956376340385	nonclassical	0.0345215317507903	0.135170059048103	0.446102192377818	-0.130941393243321	0.000186321242610997	0.00068842848819796	0.563218472200584	0.148028087609483	nonsig	nonsig	2.46790884577315e-08	7.76783399335311e-08	0.212210464832303	-0.495121041119708	0.670071571461547	0.834521483142249	0.92971490433062	-0.0375205836580296	0.181250564829776	0.480607485155572	0.839600157872555	0.0859692255770633	0.504519470268208	0.0624979647917938	0.677222657538584	0.0998559306765529	0.808700093652595	0.115291600695821
ENSG00000164587	RPS14	9.55051844397774e-16	5.38419276896975e-15	0.625157703207319	0.177357414670893	nonsig	0.000142433082824727	0.00186750119166478	0.590741317205496	0.111894060707002	0.00350259670291605	0.00931792247517782	0.445196651890039	-0.0695635601462531	nonsig	nonsig	1.58026142339133e-72	4.24083021751043e-71	0.0944021350313195	0.629546238754762	4.87443941309297e-05	0.00174756269270966	0.364077640412752	0.372071468953464	0.0197531134556516	0.142303041833572	0.523975888035644	0.266185988145914	3.54931268621394	0.153503063386646	3.46303600260809	0.189925335865639	3.35513302486936	0.0932430839674983
ENSG00000205423	CNEP1R1	9.85251544661754e-16	5.54763109012613e-15	0.438887233489504	-0.110361166277044	nonsig	0.0423693887929004	0.155174082338883	0.464646240049807	-0.0829128577621376	0.00349534165435456	0.00930941546827223	0.522313651620944	0.0257161391543027	nonsig	nonsig	0.0543013663518158	0.067257481832249	0.703207746242249	0.161052438352508	0.950983567307701	0.970223119247452	0.365388358338152	-0.37113048667576	0.387597577977931	0.665968532195994	0.281234679230078	0.435154620183618	0.0692146167698824	0.0135466551537795	0.0927931357343304	0.0353292262453822	0.194414361731039	0.0599216340862867
ENSG00000132326	PER2	1.04656137028135e-15	5.88562515713376e-15	0.597122986312313	0.215653137315095	classical	0.398646476192576	0.638753030463593	0.513518922043848	0.0319356749244704	3.99590369963955e-08	2.91993663656782e-07	0.421433663328943	-0.175016979004289	nonsig	nonsig	8.26779507651328e-07	2.20202621045383e-06	0.745037618691875	0.137711098578939	0.214771336746915	0.526330778581859	0.824564645247231	-0.094119889397974	0.0523152670659901	0.263239869041479	0.305451037231438	-0.415895608307773	0.342565790946494	0.051255209149933	0.167785750234584	0.0772016945756912	0.137386535721766	0.0615213815538741
ENSG00000171236	LRG1	1.04991366345738e-15	5.89725067516028e-15	0.579664686527233	0.174561402264355	nonsig	0.0204053627507187	0.0947696595343264	0.524814337172589	0.0466034470038458	2.39107723686599e-06	1.30938585202602e-05	0.444228853607527	-0.131124421118249	nonsig	nonsig	8.66554888726037e-10	3.12136607877848e-09	0.0409710648191772	-0.727117140736369	0.148678031933883	0.447309091964308	0.477237584632725	-0.29556973262316	0.556269990047759	0.769819959085998	0.295530404264699	-0.423692583404547	0.209722276690927	0.0564622318634484	0.0800180397136186	0.0562857209113367	0.044147078790959	0.0320232242618879
ENSG00000149212	SESN3	1.13007536434767e-15	6.33975042419495e-15	0.428472481979041	-0.127264171739594	nonsig	0.00689746987228204	0.0436586058536583	0.453306354782763	-0.0650965794760176	0.000608616926037509	0.00195447380936748	0.537302722581803	0.064538376335677	nonsig	nonsig	1.38709786816535e-05	3.15430729286958e-05	0.0220733037143324	0.781214981739537	0.0632610554767291	0.295626256194205	0.449449614298527	0.313576524294285	0.873733097192876	0.93987842962045	0.194288077366713	0.512284144713881	0.128777505828718	0.0320697368957748	0.219280025730602	0.145367849983269	0.244867973799651	0.0393614471219986
ENSG00000197579	TOPORS	1.17844702333336e-15	6.60304443232817e-15	0.420390786962779	-0.147835619519451	nonsig	0.038511184013174	0.144977705854352	0.457997954373638	-0.0896148295575266	0.000129442646645171	0.000495423107134853	0.542479263151434	0.0579315242855398	nonsig	nonsig	0.000698956860743831	0.00123508395608527	0.813127613608892	-0.100336661437371	0.952784647621346	0.971196967555388	0.743887725203098	-0.138348428914411	0.849425139156283	0.926594464134232	0.36918221333558	-0.368415369285408	0.163073939953442	0.0323922942050284	0.223454785728433	0.0377948489403503	0.306631995205357	0.0568425766143767
ENSG00000072958	AP1M1	1.18487878475352e-15	6.63098627223648e-15	0.413160213778981	-0.171387211636182	nonsig	0.0416984499141671	0.153328675205219	0.456819495708632	-0.0958081048475308	7.50531312772315e-05	0.000305606760808531	0.547894212566271	0.0759771363651291	nonsig	nonsig	1.73143333002739e-07	4.99719971792183e-07	0.0336758852607495	0.745685492621574	0.737270730096611	0.863633859176282	0.0163594785403436	0.803174350384063	0.0297439348110282	0.188009527338579	0.029323390932283	0.757965562858976	0.200365594360875	0.0367774063670971	0.282470017109408	0.061560794417037	0.384258667967628	0.122810453198829
ENSG00000167208	SNX20	1.212066347052e-15	6.77487511159759e-15	0.397938288119797	-0.214958837078643	nonclassical	0.349140919355807	0.591438788823845	0.473451327433628	-0.0671990386894661	1.29039082292227e-07	8.82504245363678e-07	0.573507820282219	0.153922092978081	nonsig	nonsig	0.00800336266455313	0.011593254819329	0.631079807825084	0.202201210958111	0.311930806040188	0.613733602642063	0.88403612312617	-0.0620061503034695	0.0528463952571705	0.264111806937016	0.965115971727658	0.0186091108433145	0.289268140641687	0.0327081401859765	0.45013541317777	0.101697136185773	0.540380290203938	0.110428550070066
ENSG00000155846	PPARGC1B	1.43834141434391e-15	8.02986465988348e-15	0.452486163326634	-0.0757444230442554	nonsig	0.0910764519923734	0.260892533204121	0.476808822875439	-0.0345868469679475	1.40378288542618e-05	6.56004038820849e-05	0.530816113605355	0.0405883638718381	nonsig	nonsig	0.00376351931837941	0.00582096061747324	0.531437483889949	0.261588437893986	0.18958465715842	0.499141704934016	0.399571248519857	0.347099659945751	0.313146248360977	0.616485685855223	0.555821017917619	-0.246725269657943	0.0483049378626326	0.0137552421522695	0.0826751721568266	0.05869846522395	0.110487557150829	0.0447346563991407
ENSG00000145425	RPS3A	1.4826975759523e-15	8.26743520783126e-15	0.615766833826783	0.229320957217712	classical	0.0216500115881997	0.0986612742584393	0.555365322186152	0.0812672520178251	0.000290462731699406	0.00102218824828878	0.438058549435608	-0.147935504591873	nonsig	nonsig	5.97042479385741e-35	7.06141221108548e-34	0.191654090055337	0.514875810280648	8.89300097485308e-05	0.00273934995314343	0.0634394560221459	0.68014405519381	0.152908041479821	0.444328939907656	0.255136567269719	0.456845294790233	2.31077249548243	0.156039801671093	2.162569865356	0.255557351793233	2.11717750746525	0.158906049358763
ENSG00000104133	SPG11	1.49379210567851e-15	8.31918928757125e-15	0.412388339789391	-0.16253398682687	nonsig	0.000996472730261042	0.00927548348715603	0.431916218259439	-0.11507773201324	0.0156565512001179	0.0340996267002092	0.531668248190689	0.0432867590476208	nonsig	nonsig	0.00405799905973868	0.00623023007197752	0.352044982883473	-0.38078278350254	0.856888688910664	0.917141954563632	0.163922718017261	0.543406457208192	0.173058266539783	0.468666181786383	0.221027646800553	-0.486955536399342	0.238576334222829	0.0351001241975201	0.281470736312389	0.0553626305870261	0.371694215661056	0.10641252179739
ENSG00000123689	G0S2	1.56321622341531e-15	8.69527181727618e-15	0.420574641958246	-0.160142399194815	nonsig	0.971398691080559	0.99248112960919	0.507004046782585	0.0867684834898813	8.57402551657609e-15	1.31592652493537e-13	0.597159866113369	0.254390359662987	up	nonsig	6.38010123736953e-74	1.74275503442195e-72	0.385657013940926	0.356767149606666	0.00185608217616505	0.0308607286464545	0.405120959822813	0.343284843395369	0.0304286993527122	0.190484531053722	0.273502465704097	0.441473057427691	0.345235645893549	0.183663712270787	0.647925157889722	0.364210008875238	0.496234202994912	0.216039892297853
ENSG00000043143	JADE2	1.62331766881886e-15	9.0186498573968e-15	0.449606296716603	-0.0836396479138643	nonsig	0.415461585618999	0.652519127822514	0.486258727264642	-0.0204528236064689	4.15420542647584e-07	2.61145872631475e-06	0.534642457546702	0.0604268455972568	nonsig	nonsig	0.718227699608273	0.727582100110897	0.62517044464984	-0.205632286933603	0.288842998022397	0.598223959380793	0.831574885457228	0.0903166740439583	0.201339149585883	0.508803229437685	0.639049001303637	0.197589795038118	0.0447426527037183	0.00493352355427689	0.100930368733579	0.0501358106130177	0.125500232301629	0.0535540650521793
ENSG00000032219	ARID4A	1.6458357196922e-15	9.13269663563183e-15	0.401379229457374	-0.216706907832947	nonclassical	6.83200896894711e-05	0.00103472241447189	0.410481611597812	-0.180287240984772	0.0933464643017757	0.155826454958475	0.523751186143017	0.0354590961436439	nonsig	nonsig	0.000175323404184937	0.000341204029603341	0.855300505418695	0.0774826194195795	0.284507906327165	0.594293360110524	0.539239291644716	0.256806511411775	0.237938331070633	0.546495996638206	0.642500445397128	-0.195598039502003	0.404502895286031	0.0463002415731807	0.439863532271118	0.104470811009153	0.590489397487307	0.104813539673986
ENSG00000118596	SLC16A7	1.87527211399629e-15	1.03932653757596e-14	0.42960255621842	-0.134532357100559	nonsig	0.419935064125775	0.654750319177235	0.483368168275003	-0.0442379185389786	3.06020181866855e-08	2.26870212372697e-07	0.553493279703146	0.0851448833353918	nonsig	nonsig	2.29571550025607e-07	6.48709262972604e-07	0.321946509910611	0.403194534820743	0.536807381378465	0.761957647122108	0.877544202852611	-0.0654968311427198	0.00344664718882126	0.0419540157811691	0.90118519666501	-0.0527992742998846	0.105355957515057	0.0292651534183362	0.183379461924454	0.0564473720582059	0.239089792808038	0.100388838162044
ENSG00000131873	CHSY1	1.89084987518577e-15	1.0466960286161e-14	0.607926052252858	0.26781085410669	classical	0.101747945641866	0.279928850449953	0.534975763774625	0.0684546418014545	9.77602178349747e-07	5.79614521504779e-06	0.42099933434362	-0.198701796090763	nonsig	nonsig	1.88819547521824e-13	8.91453604503754e-13	0.414421342305476	-0.336942054123258	0.0602556486862711	0.288155762389643	0.35323259496204	-0.379917014663279	0.257539213498192	0.566018894034101	0.411934843422745	-0.338631785892388	0.525102017546829	0.0829278605328639	0.313207247564192	0.136255807887928	0.261594755490973	0.0886818982739178
ENSG00000122406	RPL5	1.92164881889101e-15	1.06246342528805e-14	0.617380319907692	0.226467980202546	classical	0.372205675016815	0.616143541321625	0.519055454262463	-0.00923807529434162	5.15045258917959e-08	3.69303545808518e-07	0.400727501050415	-0.232375300576736	down	nonsig	1.56904695997433e-67	3.87115940823773e-66	0.121799402873347	0.592350139805794	0.0262186892198728	0.187119074385686	0.405216447388822	0.343219404927001	0.126295548495568	0.406430765810773	0.0778684425703198	0.655098892681598	2.32834512956389	0.227881399858255	2.07848209792514	0.197746050639809	2.13606793398692	0.167359695268395
ENSG00000066336	SPI1	1.93315485417944e-15	1.06753882380619e-14	0.386637545726005	-0.297483311667171	nonclassical	0.174199297059304	0.394181742704708	0.471294525725975	-0.0444755428359906	5.51446932081887e-07	3.40133060661799e-06	0.589245164549313	0.254684686331451	up	nonsig	7.21501598857339e-08	2.17683815723624e-07	0.559214154766965	0.244675592613976	0.334578044796384	0.6304569288934	0.797841580628429	-0.108670335518446	0.166315549362124	0.461719332137198	0.46550649495713	-0.303118618159199	1.26949066821164	0.0780260680499437	1.54462410493151	0.165038497170668	1.53283921956469	0.110987711105622
ENSG00000109943	CRTAM	1.9928422952407e-15	1.0991770784687e-14	0.594235194917994	0.219021488840001	classical	1.62396897956203e-05	0.000302289899975918	0.564103704362521	0.122591141886811	0.00402824313934073	0.0105211199581301	0.456772463542331	-0.101709876972749	nonsig	nonsig	1.15102630002215e-11	4.83262551765935e-11	0.937558334762953	-0.0333268902801529	0.67292738027672	0.836646910888612	0.0546919089497908	-0.69701405652597	0.257725871316494	0.566157981556435	0.794858091157965	-0.110300375088415	0.312757387643033	0.0652151528592692	0.201438627888998	0.0757931935864787	0.0927453742708783	0.0548630143690385
ENSG00000113369	ARRDC3	2.20854144131676e-15	1.21668627541448e-14	0.401249262995061	-0.245591350667281	nonclassical	0.000117862337938626	0.00161937206227651	0.410748432427625	-0.225719133556878	0.2159273322367	0.309073776554653	0.514365903286265	0.0114695199666135	nonsig	nonsig	7.42888039901855e-25	6.22100951662338e-24	0.810126691926152	-0.101970415938231	0.236163679321061	0.544631191302853	0.512745868898233	-0.273151640910214	0.62920267116385	0.813126177969841	0.824851850805136	0.0939639673826143	0.50685014260414	0.111918497530149	0.517272180803971	0.129574064502953	0.734564280101951	0.100246401809818
ENSG00000152207	CYSLTR2	2.30934091854882e-15	1.27069130398328e-14	0.419319356127126	-0.165501192019288	nonsig	0.14847632846219	0.355986348648374	0.472339573976075	-0.0601454205766455	3.14930716619737e-06	1.67464317331167e-05	0.552754448331374	0.105508723386941	nonsig	nonsig	1.99099751267253e-09	6.99057963707288e-09	0.36314257532881	-0.372743700675225	0.335591296654868	0.630900639225395	0.956866703998463	0.0230125478595824	0.0758934612571584	0.316678860530561	0.441515570024069	0.318800318052964	0.151257581478334	0.0385713376575289	0.262254665495817	0.0723821537338979	0.353751125517859	0.117203233658816
ENSG00000266094	RASSF5	2.56325775203096e-15	1.40871734420001e-14	0.381362809304331	-0.297751800852511	nonclassical	0.942879890815667	0.979405874967512	0.502579268021524	0.0186735871388146	1.41196925463e-13	1.99370058753756e-12	0.624711430877958	0.326482466533704	up	nonsig	0.000551786780142308	0.000992221604260601	0.431955703844141	0.325146523922085	0.00761245203778843	0.0823904301920073	0.573817739642116	-0.235903141768456	0.281969434491826	0.589960491193264	0.429913837180325	0.326509569742389	0.667865311035781	0.0504129295920577	0.982351529592167	0.221559341492521	1.00051757218404	0.128542033699726
ENSG00000135636	DYSF	2.61668616681981e-15	1.43636038511197e-14	0.575711804124692	0.146131868789142	nonsig	0.183058333766783	0.406734342073831	0.511139769644684	0.0261552862720992	4.46875470755508e-08	3.23456078122559e-07	0.43981238876221	-0.119155005336582	nonsig	nonsig	2.05833461268853e-14	1.02115649055434e-13	0.13676133818112	-0.574025326911736	0.753532264182122	0.87131141824635	0.460875679160333	-0.30611946472927	0.24329498971048	0.549719698562969	0.396844061057242	-0.348982733542978	0.153974531797152	0.0458757996309652	0.0409129511353953	0.0299629715897397	0.0139285153470647	0.015203490540249
ENSG00000162909	CAPN2	2.62713127282069e-15	1.44037101684279e-14	0.622103491342966	0.31189513395332	classical	0.0359019586421732	0.138788577667035	0.552897229510384	0.1536047637767	8.44971342631213e-05	0.000341073874353226	0.430788259898688	-0.168152708952856	nonsig	nonsig	4.81072578204376e-10	1.77673199153092e-09	0.460929135343767	0.306084754995656	0.0349726695582418	0.222967288224474	0.329580595343471	0.397420842824434	0.0607048275814081	0.286010732824519	0.378654759322402	-0.361690343067159	1.0961084259248	0.0892270085590892	0.920283875299536	0.140258703847097	0.746937146104883	0.111680906412701
ENSG00000215158	AC138409.2	2.68199928833413e-15	1.46869865562832e-14	0.454692423272239	-0.0690140422664619	nonsig	0.29977153442263	0.541137521776827	0.482367590163205	-0.0380629247912976	4.9153888842589e-05	0.000208472454619816	0.523585952289905	0.0300342912724345	nonsig	nonsig	0.0560773127097548	0.0692701986608519	0.904816748673865	0.0508519990287067	0.789574326597132	0.885956436177608	0.655037257146359	-0.18839008313013	0.273942376594197	0.583626769589745	0.143790986369164	0.565801585245282	0.0380787132772698	0.00847674534255383	0.0656679796128155	0.018825779123356	0.110204136834826	0.0366964196249979
ENSG00000037637	FBXO42	2.79026309023742e-15	1.52616416222878e-14	0.431472805310239	-0.122027289242357	nonsig	0.25722849860951	0.495143280251277	0.478409747854316	-0.0495740295453522	2.55345222622839e-07	1.67876680030975e-06	0.549754273655587	0.0691896543805543	nonsig	nonsig	0.064518497032685	0.0789323867989846	0.00898098418458365	0.840428948688442	0.286024989763448	0.595927874600849	0.197489307192875	0.509159252673178	0.0730146437350584	0.310244629722392	0.327258458430512	0.399170376737847	0.111751449438982	0.0173320826973554	0.170300114131848	0.0648091821395356	0.24589411168591	0.098773653165177
ENSG00000136238	RAC1	2.8675344887684e-15	1.56656140106645e-14	0.61537376452613	0.269935069896473	classical	0.0313103619470161	0.12633393557828	0.54780539867479	0.0782462434674967	1.37045978450213e-05	6.4370930922009e-05	0.42508769196633	-0.196593072265325	nonsig	nonsig	0.0024277155076503	0.00390220191404806	0.345194987735684	0.385802788065785	0.780539559030844	0.880826213614861	0.0298871861978703	0.756314382263854	0.548496628664684	0.765759363840047	0.546441652296885	0.252414227146225	1.37387659851672	0.0480618040749574	1.17664290918923	0.104405020355534	1.11880463297532	0.0831805257337049
