T0_T0_CD16neg	T0_T0_CD16pos	T2_bystander_CD16neg	T2_bystander_CD16pos	T2_infected_CD16neg	T2_infected_CD16pos	T2_unexposed_CD16neg	T2_unexposed_CD16pos	T4_bystander_CD16neg	T4_bystander_CD16pos	T4_infected_CD16neg	T4_infected_CD16pos	T4_unexposed_CD16neg	T4_unexposed_CD16pos	T6_bystander_CD16neg	T6_bystander_CD16pos	T6_infected_CD16neg	T6_infected_CD16pos	T6_unexposed_CD16neg	T6_unexposed_CD16pos	T8_bystander_CD16neg	T8_bystander_CD16pos	T8_infected_CD16neg	T8_infected_CD16pos	T8_unexposed_CD16neg	T8_unexposed_CD16pos	module_pre_reordering	bystander	infected
CCL4L2	0.326042001844749	0.213838482320418	0.0929054389630379	0.41643435658934	0.214057566391568	0.565318893040391	0.103753555018717	0.277936023138367	0.838551264234455	1.11274197625671	0.664398715275863	1.12381411173699	0.144297269414826	0.266829938491361	0.502548994017201	1.30252429012778	0.553775025001828	1.82552016573545	0.0972231551813283	0.24722936061394	0.519867872375167	1.08630733467327	0.186366197369924	1.15636932580486	0.074208725188341	0.164717498865076	4	FALSE	TRUE
CD83	1.35898319554782	1.62022763810643	0.772912486837427	1.30707167459899	0.86516104179123	1.38581613484743	0.769435602451682	0.845942381183621	0.561634988137213	0.944267501686316	0.458025828629408	1.03173173070276	0.766000118883994	0.71751910675241	0.520005344415568	1.14080568038428	0.536737109187418	1.33992054604678	0.752852200160801	0.728905763233673	0.740746844665783	1.403359905256	0.507066283111359	1.31903842568691	0.606254249221077	0.599047402372164	4	TRUE	TRUE
BCL2A1	1.43558362762029	1.47359434503105	1.58826817112413	1.70592390589948	1.84643009705408	1.88515247448748	1.70728992555486	1.42893761484278	1.16290601892192	1.49981071438503	1.27995200793577	1.73936910622203	0.817488282518159	0.833451268492661	0.548622163763057	1.0611482974388	0.692906116042794	1.61985424116358	0.417190756430858	0.463202588613203	0.367505295761071	1.29612104912824	0.350819877052308	1.46884211255785	0.219513053896373	0.410795288246443	4	TRUE	TRUE
RIPOR2	0.565024549038702	0.772095396560897	0.170500953638896	0.280782887379545	0.110713196677778	0.41719520898557	0.163322992032375	0.551920213672347	0.02257943561768	0.47955781569006	0.0848572140898768	0.520828072553182	0.0585634110156637	0.186580655468264	0.0742757830754859	0.685371882473502	0.125033406100384	0.507908267326179	0	0.10281185187007	0.102816085860001	0.563248528935306	0.11584878813658	0.578936517512784	0.0101948695383739	0.00833518452138941	4	TRUE	TRUE
SCIMP	0.323400570975727	0.44484244166707	0.0826154379617061	0.227595682597948	0.0316059179857646	0.16408285061947	0.0950096867493176	0.343948944132734	0.0693307427560589	0.382169640981394	0.0584979264174765	0.275298487813777	0.0465826260227383	0.128440879169148	0.0842368542324945	0.529160654988281	0.0706603231313378	0.399013751695454	0.00844589827207092	0.12600628786733	0.0688490997221318	0.701904046436269	0.0485457661223244	0.608995291660636	0.00711045034829697	0.0755612002409822	4	TRUE	TRUE
PLAC8	0.364293746042349	0.733309340859295	0.230884677651344	0.477536713599113	0.113091722420808	0.493521266881632	0.099303201909334	0.528534326134492	0.142671160011385	0.436047267071082	0.136495886258698	0.675709131557541	0.0428125891576134	0.484830789722963	0.00957397564649326	0.606892708682933	0.0746838999158807	0.897855809560011	0	0.307804180530774	0.0486165173928931	0.941216503688975	0.109826538194463	1.06915373245556	0	0.148927367237472	4	FALSE	TRUE
TCF7L2	0.29705669999825	1.17322369400284	0.222739365125692	0.894924105631035	0.274830871925283	0.927527181996334	0.170242856253384	0.969025068227762	0.115260241295786	1.11657470936753	0.145644275455354	1.14998703548114	0.12213177258335	0.537928257894926	0.198881253556017	0.975683149241743	0.07585786615549	0.718205540196469	0.0855061384985184	0.315232901556778	0.205007730587822	0.93099945180713	0.062724260822112	0.753152752495548	0.0177695133482728	0.313459314335594	4	TRUE	TRUE
IFITM2	0.766451906292094	2.0546205552633	0.54754457441861	1.89006493528908	0.584301391019517	1.44500637709671	0.40360306893888	1.57790194224602	0.642110616143375	1.75697917626392	0.554646980570153	1.81171950722675	0.240460178364962	0.894139177695064	0.691900016626819	2.11852153631661	0.533301621690766	1.8631354883318	0.164691419029673	0.554691539869368	1.31147984729151	2.27995698289268	0.834858529842226	1.96770590566592	0.0858253992321662	0.39186744518005	4	TRUE	TRUE
ITGA4	0.433750143592791	0.82232301939285	0.12695409627808	0.349707388695945	0.084316201083993	0.297190550637624	0.111956784654986	0.215852684743534	0.112181134148751	0.305289916744955	0.0497776648128157	0.269776269952388	0.0598684808910543	0.174446495831402	0.0771706700928788	0.450393050818169	0.137083725480046	0.378071509729024	0.0218898873819586	0.104907135716889	0.17283730216226	0.549535412440867	0.100415346831329	0.466718262946337	0.0435132993506583	0.132697176588492	4	TRUE	TRUE
UTRN	0.945006096156827	1.50464930192212	0.398722196855423	0.759319231986006	0.516047985536098	0.583208714692053	0.274514973025433	0.785172479783311	0.362259536666464	0.492044517588811	0.332170461797113	0.807865143327237	0.183215613551218	0.763048034900747	0.660429368183548	0.827696139457635	0.586751643791908	0.938464770860324	0.181134238881488	0.667386837306126	0.952120149928726	1.10238729081299	0.962374216054388	1.00663748803977	0.291279646874769	0.615973608088514	4	TRUE	FALSE
ADAM17	1.09247737592677	1.01069576188853	1.1517527499609	0.98907179118325	1.0569543675702	1.16208698707739	1.01004421654096	0.891201341474316	1.25070264929597	1.50183678494053	1.2024679731327	1.57891301403743	0.963480769983152	0.757949223680837	1.37160632862833	1.45332220906648	1.21852895073229	1.6720666468566	0.848193015794143	0.712052152166192	0.956161046019561	1.25940044570775	0.903151748316421	1.48495169323461	0.701342633534046	0.551944960924164	4	FALSE	TRUE
HAVCR2	0.933925677544732	0.612173910297261	1.35017213423175	1.38402943020071	1.22886195786396	1.34345840803789	1.2262080960863	0.913835666681055	1.09633410706774	1.70984723307751	0.824985723260521	0.908053747091887	0.794502209128343	0.757868688303546	1.17150059778595	1.54632070666416	0.960210487663411	0.841275830120309	0.488553918918604	0.721803468216014	1.09637111888457	1.6913766763551	0.744194222551405	1.09251562227423	0.441438783140795	0.799797176436218	4	TRUE	FALSE
RNF149	0.572378490307541	0.894834329332694	0.542178649573049	0.864671798866944	0.539890900156137	0.732661306678176	0.385054689161916	0.674297274042967	0.422036600320951	1.10349939349742	0.430345076384945	0.884937667587801	0.218368168225434	0.455482621549541	0.512469045732457	1.18864942001139	0.364861391630543	1.05764985527626	0.184337814437579	0.377494649304935	0.619057217070968	1.06741437294902	0.369271058476024	0.764060249248651	0.143938028897663	0.490549990476494	4	TRUE	FALSE
ELF1	1.79607893545194	1.84466953090096	1.26588470677675	1.37834745185331	1.5618327534766	1.51776532873855	1.61839540181683	1.13076287056625	1.74334689199613	2.22683359448663	1.4151621599095	1.85575963984701	1.01745618690293	0.937405701545773	1.80718099894093	2.05469866190198	1.61561407897518	2.00808263697383	0.922090047239771	0.975336172489237	1.6331963813766	1.91186235236386	1.74244218703722	2.08057292293701	0.992412086181104	0.951173397372345	4	TRUE	TRUE
AKIRIN2	0.703524880739536	0.79214716088041	0.56168817645518	0.57798752724735	0.519060511620782	0.432033218544144	0.447553601644767	0.445360935410164	0.615526965393031	0.727676152951339	0.600958964880699	0.59802656646966	0.57534388064626	0.431317616206904	0.699540533556169	1.1707726758681	0.544923750855676	0.706140548174797	0.544194575365165	0.489004350551378	0.826643066907747	0.964742897256584	0.74780164616025	0.792393534792609	0.535580450079485	0.424476147537124	4	TRUE	FALSE
NFIL3	0.732147112620345	0.595160823204134	0.288910174513632	0.25177947272728	0.215079188821666	0.206435392583992	0.17814042747494	0.135097504587815	0.191650307060938	0.382665081092175	0.173104113503438	0.42620961135227	0.1130446846213	0.107766644199212	0.12920127041094	0.336330975249206	0.134122387001227	0.341621946857615	0.120861139552763	0.128014334008607	0.136002683512413	0.248864077719035	0.105364292440227	0.291727097160932	0.121461060367403	0.0611211042581883	4	FALSE	TRUE
ACE	0	0.0113038872883821	0	0.0193749817408551	0	0.0378512591919127	0.00844103799395797	0.00725043903440032	0.0112263764323288	0.0625020221297099	0	0.0320652239217366	0	0.0155669528941447	0	0.116012081050638	0.026377130568367	0.0341594231863897	0	0.00993270306663637	0.00933543432579051	0.123879911020835	0	0.0322995021745776	0.0128699100950494	0.00994548441680358	4	TRUE	FALSE
CLEC4F	0	0.0101850668443848	0	0.037823757301198	0	0	0	0.00864758662837261	0	0.0311572696898739	0	0.0392080907207394	0	0	0	0.103489406944038	0	0.0879896929840473	0.0342605975770673	0	0	0.108776086361275	0	0.128346453387572	0.0074112998746089	0	4	TRUE	TRUE
GCNT1	0.0583840502863383	0.0540992417378832	0.00958490768599004	0.0579870666748286	0.00868348815311065	0.0474759007267445	0.00845597123177862	0.0404083828172434	0.0500735345561027	0.0617260359409212	0	0.0408200808521748	0.03727788957759	0.00852067785657635	0.0380849196578348	0.140243551278896	0.0224147304165007	0.0720325107734178	0.0272641715162626	0.0384587568969379	0.0779352931207198	0.33462446369444	0.00888277164284721	0.090396380722249	0.00876232136971898	0.0283755866798675	4	TRUE	FALSE
SLC27A3	0.083201036398869	0.123229125027669	0.0349402785146161	0.0401341487929671	0.0214329666893014	0.044978540198207	0.0188307727438188	0.0358878328615375	0.0318198908391313	0.114814987560985	0.0670117467582695	0.0578242427545256	0.0106538250148824	0.0389321598162395	0.0449196249040296	0.236586504600354	0.0665103799233381	0.237822342317346	0.0248404086108652	0.0480408818118656	0.0600072184813585	0.389783213464433	0.0264965766299768	0.236573075862895	0.0827195606127856	0.0851885990040512	4	TRUE	FALSE
BATF3	0.00901564534966804	0.197190586528763	0	0.0613217070847185	0.0204388280129748	0.0377203631736944	0	0.0398788753168419	0.0101313947943666	0.21301992624347	0.0106122971228021	0.129865523876123	0.00884466455907377	0.0187911053995749	0.0112716551910366	0.296848458457181	0.0150274760337888	0.165338373542741	0	0.0298304779134087	0.0282846469729682	0.342952040454622	0.0612870558727887	0.227255654743899	0	0.0278313440718604	4	TRUE	FALSE
PRDX4	0.0626571226979665	0.0824734001698871	0.00775567563102343	0.0325045937986934	0.0203660885393379	0.076606906075973	0.035365594624204	0.0888250403202829	0.0107097235626121	0.100117692011972	0.00787228784621853	0.128365842527221	0.0238303957126941	0.0359356712406552	0.0435632797812278	0.232265036292524	0.00983214693407411	0.233474865605351	0.0405064510455481	0.0952421795687677	0.134877377482261	0.512024542133633	0.0397260227711473	0.19882418808413	0.0563265490370202	0.0918323464257027	4	TRUE	FALSE
SERPINB1	1.56330310653936	1.14591011668801	1.10625764818987	1.18089347275388	1.36328727105468	1.2501437756442	1.47278173687846	1.1062350721159	0.967551018421731	1.06626701070218	1.00454169067791	0.859397239039307	0.675875268780414	0.710404911518312	0.6787565651831	1.23153673931076	0.68333216162533	0.954166456880834	0.455312872286875	0.640846688454374	0.697461660865311	1.40764176387087	0.540693583953203	0.599864417342272	0.327826368082525	0.557738649846608	4	TRUE	FALSE
LILRA5	0.266099560885085	0.469520879006698	0.0850808701377616	0.223811361751771	0.146750982087978	0.163291880059532	0.10313454154446	0.12631761856422	0.0751699456141453	0.226589393492649	0.044771108669698	0.159802893598638	0.0373502956355979	0.081126437454196	0.0796768933526998	0.276175905958359	0.0095882921919669	0.151981144469653	0.0454154318250519	0.0895590318506442	0.0837146622381287	0.332798112534869	0.0818402480115409	0.241995952358459	0.0087063928930189	0.0710938393048095	4	TRUE	FALSE
ZNF800	0.497586291984684	0.53553166695007	0.338097458462819	0.436460884001583	0.432978386898654	0.552685680055932	0.394501515736962	0.493825975556661	0.27753138655818	0.361580049788918	0.303389739518495	0.358951712428761	0.505851699909119	0.275111280407093	0.383464659910063	0.358624010310161	0.281237981015335	0.412596522843931	0.426577699314197	0.183133616495358	0.36658605067512	0.264384735940991	0.242254375996537	0.577366496823983	0.325902411823534	0.230315379447918	4	FALSE	TRUE
KCNQ1OT1	0.270160308092352	0.322573072067676	0.289605731540621	0.417412526186413	0.287309242974813	0.324755575412693	0.30871106062308	0.314635293823597	0.191942417655023	0.35359338377317	0.252752078555942	0.374673780495073	0.324757071383022	0.274066403891528	0.207110404900178	0.598538607717776	0.160370676800383	0.431617996499283	0.31332963453618	0.30848903684148	0.162160591799624	0.589209015492654	0.146596754394987	0.512187353719275	0.136949665362105	0.269475055257173	4	TRUE	FALSE
OGFRL1	0.831720746294677	0.585140801815474	0.456668341844284	0.748930163412234	0.395257397991124	0.704507936879244	0.31333168270748	0.752974898700576	0.727933789663024	0.808522908251988	0.361403946536599	0.618896961349131	0.29314541793007	0.593687854721305	0.753141565469718	0.707751872776396	0.407294626621517	0.569559434581729	0.366205126549986	0.647649362253174	0.931483570705219	0.765203854750672	0.542930489474153	0.596002538299017	0.350213265614029	0.7261048956102	4	TRUE	FALSE
FMNL2	0.0180960449064334	0.106955693625835	0.0214788036653685	0.0702827497226233	0.01089508513782	0.106720932518087	0.0194386390717843	0.111508006337337	0.0266586248921484	0.194325187215864	0.0377690495735096	0.161553763285677	0.0339841931266484	0.0826003980510853	0.0619619841576304	0.283465952487083	0.0789726687441895	0.134225866303946	0.0356193699476275	0.110150084694881	0.0340612009462881	0.39881621848652	0.0920052101526114	0.270155157623115	0.0674679324665899	0.129522904724987	4	TRUE	FALSE
ETNK1	0.205092735772168	0.241207705255099	0.291581659761751	0.377593300931741	0.280193727562427	0.355087832415869	0.269549604303998	0.235569019994406	0.593747721915137	0.7609936832132	0.27665397444425	0.600112626597823	0.292170894121865	0.32481569531439	0.741570197843521	0.762690224595105	0.383764407029761	0.8267370347691	0.399711497328682	0.457918174633233	0.787086189152882	0.731139152337443	0.533991517684018	0.849212648567355	0.351855453610913	0.439567513997577	4	FALSE	TRUE
HEATR5B	0.115860197670112	0.0143436449976452	0.0754665693787773	0.0502843223023847	0.103691517061481	0.018288071923067	0.043677319913202	0.0399271515271271	0.233071702653537	0.100383418678322	0.318958720621801	0.109749218639664	0.0408160082089452	0.0645545582575879	0.160828666633547	0.0468264690495291	0.435105944508763	0.3490485246466	0.0358168590218696	0.0517835997394512	0.125987971102726	0.0383976060106041	0.476814930013425	0.379455665862635	0.0228990725593058	0.0414682063023853	6	TRUE	FALSE
PAN2	0.0363582935124904	0.0406603160648591	0.0227776399228874	0.0536328454868305	0.0281078448481125	0.0371129451820955	0.0304589019377418	0.0420596547516794	0.104963307480876	0.0529013660977891	0.461158769221168	0.233451108891891	0.0217248985742791	0.0261025414398759	0.0597248686379212	0.0382416566126202	0.458327391360414	0.260743425384132	0.00880570975830187	0.011258160929765	0.0410852201749866	0.0312406503147799	0.462362480515353	0.175866024401123	0.0146210095513963	0.00778929949726178	6	FALSE	TRUE
IFIT5	0.0179271436964099	0.184037894497936	0.275762226609327	0.402637357156878	0.254737209160442	0.445428268673433	0.0178092981206556	0.126181756629519	1.28950518788549	1.20232472835558	1.51196727959327	1.66556155678571	0.114705040040412	0.184758021521292	1.40071392723981	0.976077656706353	1.63613281825892	1.4172849652832	0.172512799588501	0.208804939569362	1.25377238512599	0.918329933447504	1.51205075588403	1.33408096905259	0.199262723161958	0.218647046885891	6	TRUE	FALSE
FAP	0	0	0	0	0.0414921484562897	0.00783979163390736	0	0.00829103248949778	0.326430873074085	0.101710274294854	1.27008621490863	1.00648660183628	0.0199788663048811	0.00942891892053213	0.333009787585367	0.140506315355766	1.56707912132387	1.05465354816614	0	0.0187878893542115	0.244400226710511	0.0925209232822215	1.56354238760874	0.857410277555569	0.023875591702504	0.00706552064228895	6	TRUE	TRUE
AC069528.2	0.00765149334119362	0.0106692231263129	0.0664603217622745	0.0158375522604838	0.128381334492634	0.0428939823246583	0.019142573225186	0	0.365823174772013	0.203914880573347	0.732545125233264	0.779644744397679	0.00826937244272515	0.019514731247905	0.431258883220467	0.116035261034785	0.994530388875916	0.826387700682341	0.0253257391217783	0.0173978044436926	0.291585285235746	0.110677583127497	1.04282421588572	0.738860082268447	0.0181627982308415	0	6	TRUE	FALSE
RNF144A-AS1	0	0	0.0753758946028943	0.0370010621956577	0.0327473339483313	0.0501387963503527	0.0350183602579013	0	0.182848057336638	0.0549247442683709	0.509904174903206	0.342181171607295	0.00693004765430436	0.0184681483005498	0.0941675751367522	0.023681496658429	0.669818441894761	0.207074341612174	0	0.0214225534644623	0.0636201507442278	0.0164809725728018	0.319392213065312	0.133872044898588	0	0	6	FALSE	TRUE
AL031775.1	0.0272992721384764	0.0119436690296223	0.150831010410297	0.0718515157705031	0.153583947940258	0.122505334024274	0.0524645614579988	0.048482645017964	0.322266598488508	0.0666992073416725	0.487881582604562	0.194975211745188	0.0529683373215134	0.0468178375905027	0.29680086469173	0.0858859898250804	0.631956154305483	0.413645175157209	0.0449577541216625	0.0332321855906313	0.136753887184784	0.0355656786952337	0.563091932094973	0.349053439018153	0.036579849067672	0.022951387131991	6	TRUE	TRUE
GSTO2	0.0161223322465735	0.00616663691660833	0.0347909546588566	0.00780628958401761	0.261689876841305	0.0474942666866029	0.060875146104845	0	0.123837380005282	0	0.601271463902471	0.280623096680028	0.025268873322458	0.0284081991208884	0.0547188616725506	0.00907467113131574	0.450754551800157	0.127011297139455	0.0432280417457939	0	0.0718878942329707	0	0.461511030061117	0.257933108931415	0.0221653217620766	0	6	FALSE	TRUE
SLC8A2	0	0	0.0163628753175039	0	0	0	0	0.00677132794289582	0.0373810499837285	0.0112021311707051	0.149000292756461	0.0209308236832945	0	0	0.0665177544505454	0.0118546734197375	0.26923033202296	0.0853568656275216	0	0.0100501858400251	0.0395144603289872	0	0.330570309222352	0.122739360037046	0.00882612966005094	0	6	FALSE	TRUE
INTS2	0.0217985089254653	0.00822378221164108	0.0551735329481759	0.00839121837563027	0.0182471267944919	0.0298241474018076	0.0341990766247578	0.0381882313698151	0.0785336771629324	0.0172662247884129	0.433365722057883	0.209997510939416	0.0416035471576587	0.0368782245766033	0.0740169234336656	0.0789092938529739	0.454694179956078	0.242956038292359	0.0705627274588625	0.041463713553728	0.0765184261044655	0.0162849954327584	0.600967666565034	0.144041523564327	0.0145117808995768	0.0297471441905298	6	FALSE	TRUE
RNF144A	0	0	0	0	0	0	0	0	0.038842466677555	0.0133413688843692	0.287832364786417	0.133397712678925	0	0	0.0897315289765594	0.0523964471582408	0.624243414227206	0.232836725437472	0	0.0085537990959897	0.0477879445837207	0.0191741688588333	0.803631547218993	0.328199526136538	0.0180516409456479	0	6	FALSE	TRUE
IFIT1B	0	0	0	0.0120361310560743	0	0.00730949821631549	0	0	0.0221187141966444	0	0.38933597556569	0.356033529254008	0	0	0.0375954979801028	0.00816971398040829	0.606733312020904	0.249213253881214	0	0	0.0395505812764246	0	0.51919792882899	0.173963077562579	0	0	6	FALSE	TRUE
AC011891.2	0	0	0.0253428963281971	0	0.00970134219628516	0.00900602300739977	0	0.00910650529121317	0.0208586801092747	0.0117629487795145	0.122759307643991	0.0215294397998486	0	0	0.0709858142091571	0.0173444494900975	0.222987002825869	0.0471369212123018	0	0	0.0363348364722949	0.0270937588663332	0.179330888846753	0.0341976897318607	0	0	6	FALSE	TRUE
CCL13	0	0	0	0	0	0	0	0.0148381654843541	0.0130608439781305	0.00753297345710216	0.168631948626256	0.00770418825146332	0.0139170928552339	0	0.0459372680489206	0	0.230285569697255	0.0845957527998983	0	0	0.0389105156908913	0.0296258762471728	0.327148480109086	0.0592318132929796	0.0280955882270954	0	6	FALSE	TRUE
DGKE	0.0382861363254179	0.0927527561344518	0.0522476230465257	0.0280307428054593	0.0473510589335684	0.0676536725150628	0.0874880082619477	0.057831467513559	0.186100771685306	0.0525501784495794	0.281525680638836	0.0639614444906959	0.0721346448926059	0.109185877649094	0.247310245264523	0.106091638504749	0.24759769754633	0.184549859454483	0.0890070572138418	0.152162450319092	0.455780150985301	0.227768586621543	0.473675104109676	0.206561691702046	0.0550709108717177	0.116923907334866	6	TRUE	TRUE
GBP7	0	0	0	0	0	0.00865562721544623	0	0	0.0846260953882998	0.00887122868082206	0.0975384258757604	0.206468549257511	0	0	0.108962536651275	0.0250650203054791	0.229864024884623	0.265436835426112	0	0.0204769835703636	0.165539536170311	0.0107941931703591	0.363851987516928	0.18173657367607	0	0.0182249569880653	6	TRUE	FALSE
BRIP1	0	0	0.00850498163337522	0	0.015569443805789	0	0	0	0.0664159582732134	0.00985077443582031	0.14920731085326	0.0695273959426292	0	0	0.0995730226004804	0.0363185925608495	0.187212221043045	0.126390131500164	0	0	0.22083350525921	0.0668021408935813	0.415887442031394	0.100901153949975	0	0.0173685564263497	6	TRUE	TRUE
PPIAL4G	0	0	0.0870299481621168	0.00875339608033789	0.24822502805633	0	0.0224271368655	0.0150623604323936	0.0614298159845323	0.00753297345710216	0.637781046905731	0.108377969535164	0.0660688867116764	0.0366812952740054	0.0352853586200058	0	0.41101059799869	0.165383177204464	0.108342594976326	0.010786554782081	0.0408421864245855	0	0.148725244770091	0.0520637604873109	0.0369756948703446	0	6	FALSE	TRUE
RPL7P4	0	0	0	0	0.0651638877266726	0	0	0	0	0	0.355337406589103	0.0511809419058321	0	0.0136836106797039	0	0	0.151742832380965	0.0489305342597487	0	0	0	0	0.0309011344711045	0.040327095773967	0	0	6	FALSE	TRUE
PLIN5	0.0793863453332819	0	0.0533021268276228	0.00920363567402785	0.0831760283840977	0.0207699939540271	0.0289476639964766	0.00742482370941517	0	0.0316987208844658	0.511096760419848	0.139742591034485	0.00765624023240327	0.0333991024050751	0	0.00918004335043261	0.294728849148584	0.203752929010335	0.0143052532090013	0.0282000444971907	0	0	0.121878047704279	0.0694280471073434	0.0428653196805413	0.0614906225279439	6	FALSE	TRUE
RMDN2-AS1	0	0	0	0	0.0325933791625407	0	0.00817696581373488	0	0.0389372823739165	0	0.521468433525589	0.106924642498643	0	0.00969514501838046	0.0536638732807682	0.0112403889646603	0.512798319591655	0.238037145486826	0.0226964103696774	0.0062025582445178	0.00845275840501132	0	0.566530742590854	0.130305954981573	0	0	6	FALSE	TRUE
LRG1	0.25051376787541	0.0920238061662781	0.198571756785837	0.070886252510249	0.252060915860589	0.0787559004508716	0.103372013450063	0.0960105531055499	0.112359614963939	0.00985077443582031	0.72450705018851	0.074377503994072	0.0827557783051682	0.0616924545459509	0.061389913089129	0.0416268303310184	0.494253906585592	0.232379100636508	0.0515595419861335	0.0869486431509018	0.0339517962689379	0.047959112175012	0.256200217712565	0.107077191967952	0.0257679640708207	0.0540411754535069	6	FALSE	TRUE
ADAM30	0	0	0.00898002101069324	0.0120361310560743	0.028621291322274	0	0.020976116639163	0	0	0	0.300663185072057	0.0510011020086118	0.0100677758976739	0.0152617813325041	0.0450411158767643	0	0.166453033303635	0.0655941805960728	0.0266054720628569	0	0.0127641979982422	0	0.12157011828177	0.0281301400099879	0	0	6	FALSE	TRUE
CSTA	1.14553087394663	0.567703265652525	1.15288083260737	0.579953620082868	1.09081024875786	0.534346875564999	1.07065349527414	0.568917174545345	0.899826996953122	0.412258397505159	1.11864569266824	0.648253879206858	0.96641256648874	0.540362606135657	0.567558434981315	0.378813786732468	1.20695664945983	0.590505803026946	0.725659691758223	0.619130998595737	0.324569874701908	0.225195055223457	1.26932597883048	0.449741773522442	0.663992091637124	0.457804960635138	6	FALSE	TRUE
ZFHX3	0.579272560498598	0.397471954643107	0.590195597960666	0.480871902857139	0.981969518770797	0.56264417516344	0.869264264093514	0.476923809199634	0.49675638380416	0.369767240293435	0.809912970062373	0.409457192768464	0.701283702645338	0.485535492658199	0.312136742715565	0.194265789400287	1.15174010182779	0.372084250280962	0.626013447644973	0.490177250265426	0.213171874103239	0.141499255088879	0.992744663142806	0.314942820032775	0.509183490764005	0.589408122066369	6	FALSE	TRUE
LZTS1-AS1	0	0	0	0	0.0129648438694415	0	0	0	0.0264698981847047	0	0.113037764632127	0	0	0	0	0	0.108579362444322	0.0271312001230842	0	0	0.013119803754923	0	0.0737626016292063	0.0181350617301189	0	0	6	FALSE	TRUE
MCM5	0.0536180776349083	0.139160208500272	0.0518017324202422	0.124748565146102	0.0783141624455605	0.0570594464201404	0.054795101989088	0.101738252384419	0.0532836203745851	0.0723930616119925	0.272658300070303	0.155294459093649	0.0431696741868046	0.0858843109692981	0.095169316110893	0.111326748165026	0.389622639266968	0.0976526107778108	0.0428658743047883	0.0707365228004397	0.0657202911673028	0.0737713107796808	0.302408504289202	0.0877608876018036	0.0688349011311424	0.0680134440598566	6	FALSE	TRUE
SLC2A12	0	0.00919378784427361	0.0106831748727138	0	0	0	0	0	0.0591308610725759	0.0704161107751593	0.12045323409917	0.0256958165511326	0	0	0.144728667805162	0.0712450169675897	0.269079920869018	0.0470975269603871	0.0162743481669579	0	0.0893889174372739	0.0281266997481639	0.0965060674118654	0.00843480052105496	0	0	6	FALSE	TRUE
SERPINB10	0.036185412844442	0.008237153672839	0.0466150578149594	0	0.146563032910265	0	0.0567849742297213	0	0.0739761941780266	0.0100901580339565	0.181078604541358	0	0.052503749719945	0.0166444261210702	0.0735025583758791	0.0113304739049316	0.225772151808628	0.0491855009872739	0.0097978438750958	0.0152192838906296	0.0714836198630942	0	0.225635190284292	0.037628563205899	0.0360440895780105	0.0102470808158978	6	FALSE	TRUE
NADK	0.247003862406113	0.3452434444076	0.291608622130377	0.248769877876632	0.160153818961337	0.276469815067855	0.159219661168071	0.148177405183274	0.588926734785618	0.66224755973622	0.30713879552415	0.593286892213589	0.228810410318273	0.15738497009362	0.769610325619576	0.691023897916356	0.402960886303534	0.597908657504546	0.151966026606181	0.14073588059733	0.786290726311866	0.930552576452049	0.384398939575442	0.634109259546242	0.198353351013529	0.203827696431443	2	FALSE	TRUE
MOV10	0.0488428521189319	0.0588723920607336	0.095374218457144	0.0293169209881412	0.0285317790900542	0.0468468237444779	0	0.0316824398743076	0.333820063477262	0.231758610370239	0.146306982788033	0.154335627113466	0.0408318640757487	0.0643410504851253	0.605766878583325	0.378022646341722	0.39435251941054	0.244167350902084	0.0583385703874621	0.0293509513963479	0.600029093425978	0.39086935236376	0.231272637052493	0.214804901362889	0.0230410210741552	0.0704000903976921	2	TRUE	FALSE
TAP2	0.131664534818699	0.216802208936449	0.201815806477171	0.103164464586778	0.150513803078784	0.126967989390498	0.0974227224315039	0.192573035602385	0.602952607443906	0.438074779281176	0.227525710180832	0.460184176526117	0.0282474334531288	0.100805506294322	0.877578212314845	0.769767243408408	0.345888506299635	0.621335737558746	0.115302601898739	0.191932534025046	0.993992344762705	0.815525604728296	0.521407717754054	0.60872752778624	0.104849302291011	0.172666898908799	2	TRUE	FALSE
FYTTD1	0.30206858884901	0.408679668282919	0.325742512856467	0.396035767260985	0.278716870937152	0.471483548512275	0.318789294080524	0.437964621871559	1.25382844945205	0.906892465038632	0.859217483215195	0.820015653345033	0.450756836621811	0.512975786571626	1.41834300126479	1.00000520643192	0.944736853777442	1.09860392611787	0.45288367352262	0.466951491062217	1.40159594824467	1.04242885638419	1.38663109591231	1.06617787895763	0.541187645198887	0.47723050471373	2	TRUE	FALSE
RRBP1	0.46282144647529	0.672722792025643	0.43053015509252	0.414892475805828	0.327065994692936	0.529848498080845	0.320421361520598	0.394893823529472	1.20957824034622	0.970396863567619	0.605066000299422	0.704509001478142	0.364922695132508	0.400493327713006	1.69264673238074	1.60009590950162	0.918766531242513	1.30095779412604	0.361773560631852	0.651313288538922	1.53700787417369	1.32141045711644	1.09032695803202	1.17526631306386	0.326805196144125	0.459255899247723	2	TRUE	FALSE
CCL7	0.159699321150498	0.00905839649563691	0.900199497260217	0.260677232958227	0.725541252652033	0.0819034945633305	0.548503768298615	0.116485935470015	1.69134319482708	0.392347471053674	1.09660593930798	0.254038375413811	0.588641098605378	0.172322013137927	2.17953830486271	0.310531277059682	1.74571061169682	0.441343466699601	0.351147777237818	0.13816089794444	1.61021818456955	0.341296958447658	1.13006761487003	0.238084744923118	0.367764768185259	0.0911428975848763	2	TRUE	TRUE
